seed,rate,policy,dataset_size,benchmark,cache0_hits,cache0_misses,cache0_writebacks,clock_cycles,cache0_ID,cache1_hits,cache1_misses,cache1_writebacks,cache1_expired_leases,cache1_multi_expired,cache1_default_renewals,cache1_default_misses,cache1_random_evicts,cache1_ID
4,64,PRL,small,3mm,5483911,11,0,6586513,4,1597406,30894,662,28428,26364,0,0,2466,8
4,64,PRL,small,adi,9656304,15,0,13645311,4,2609013,105399,70508,62770,50385,12,0,42629,8
4,64,PRL,small,atax,304227,7,0,334119,4,99987,825,29,825,825,93,7,0,8
4,64,PRL,small,bicg,246306,5,0,291205,4,114477,835,23,835,835,87,7,0,8
4,64,PRL,small,cholesky,2966629,8,0,3554944,4,861998,16462,620,16462,16462,2,0,0,8
4,64,PRL,small,correlation,3782328,16,0,11945116,4,805369,229438,4255,199458,134199,168,5,29980,8
4,64,PRL,small,covariance,3755750,10,0,12642296,4,771885,249997,4587,172792,78194,82,1,77205,8
4,64,PRL,small,deriche,2074963,19,0,6395637,4,286737,106495,49698,84264,65121,15,4,22231,8
4,64,PRL,small,doitgen,4775638,9,0,4809576,4,1394072,930,926,930,930,2,1,0,8
4,64,PRL,small,durbin,172786,22,0,174138,4,50013,15,0,0,0,260,2,0,8
4,64,PRL,small,fdtd-2d,8164867,8,0,10917815,4,2565083,73559,35624,65927,58015,2,0,7632,8
4,64,PRL,small,floyd-warshall,88099081,5,0,100367632,4,17510048,345101,320053,343181,313420,0,0,1920,8
4,64,PRL,small,gemm,4104433,6,0,4645012,4,1337365,15037,397,15034,15022,2,1,3,8
4,64,PRL,small,gemver,537492,11,0,717591,4,168415,4987,991,1931,1835,2,2,3056,8
4,64,PRL,small,gesummv,139151,4,0,181287,4,64233,929,20,929,929,92,5,0,8
4,64,PRL,small,gramschmidt,4839793,14,0,5624662,4,1328751,17649,15444,11907,5243,0,0,5742,8
4,64,PRL,small,heat-3d,13753576,11,0,16266927,4,3662907,69575,33054,66400,58927,2,0,3175,8
4,64,PRL,small,jacobi-1d,2173065,133,0,2206473,4,311677,3,0,0,0,44,1,0,8
4,64,PRL,small,jacobi-2d,12453890,9,0,15147177,4,3641758,75363,39608,70240,59648,1,0,5123,8
4,64,PRL,small,lu,5859951,6,0,7199501,4,1697332,37688,950,31990,26836,0,0,5698,8
4,64,PRL,small,ludcmp,5455574,10,0,6880467,4,1162694,40046,991,32941,28152,243,214,7105,8
4,64,PRL,small,mvt,290175,4,0,365023,4,84573,2067,136,2067,2031,0,0,0,8
4,64,PRL,small,nussinov,16076574,15,0,22686532,4,2854484,157729,1949,64327,51672,2,1,93402,8
4,64,PRL,small,seidel-2d,9643209,8,0,11065467,4,2281105,31696,31398,31696,31696,1,0,0,8
4,64,PRL,small,symm,2386248,7,0,3248043,4,851483,17319,8709,15030,7681,2,0,2289,8
4,64,PRL,small,syr2k,3573954,6,0,6848970,4,1086053,86829,379,86200,84727,2,0,629,8
4,64,PRL,small,syrk,2397877,4,0,2637456,4,777347,6735,361,6680,6570,2,0,55,8
4,64,PRL,small,trisolv,73319,4,0,89588,4,21450,450,9,450,450,123,5,0,8
4,64,PRL,small,trmm,1488447,6,0,1765024,4,426716,7685,347,6715,4916,1,0,970,8
4,128,SHEL,small,2mm,3195761,9,0,3763640,4,892497,15905,485,11213,5792,2,2,4692,8
4,128,SHEL,small,3mm,5483943,12,0,6461499,4,1600937,27363,661,24913,21547,0,0,2450,8
4,128,SHEL,small,adi,9657653,16,0,13278543,4,2619203,95489,63946,69914,51795,212,80,25575,8
4,128,SHEL,small,atax,304227,7,0,334348,4,99981,831,35,831,831,240,14,0,8
4,128,SHEL,small,bicg,246306,5,0,291583,4,114469,843,29,843,843,240,14,0,8
4,128,SHEL,small,cholesky,2966629,8,0,3534124,4,862581,15879,660,13154,6874,121,0,2725,8
4,128,SHEL,small,correlation,3782373,15,0,13018732,4,775258,259549,4818,160515,64819,408,15,99034,8
4,128,SHEL,small,covariance,3755783,10,0,13150739,4,757627,264255,4930,155790,59525,162,6,108465,8
4,128,SHEL,small,deriche,2075032,20,0,5397413,4,307057,86179,28199,79476,56495,20,10,6703,8
4,128,SHEL,small,doitgen,4775638,9,0,4809603,4,1394071,931,927,931,931,2,1,0,8
4,128,SHEL,small,durbin,172786,22,0,174129,4,50013,15,0,0,0,24,2,0,8
4,128,SHEL,small,fdtd-2d,8174705,14,0,10873642,4,2575792,71180,35909,69997,65633,292,40,1183,8
4,128,SHEL,small,floyd-warshall,88099318,5,0,100469567,4,17508421,346965,321086,344780,308985,0,0,2185,8
4,128,SHEL,small,gemm,4104433,6,0,4652102,4,1337180,15222,450,13906,10283,2,1,1316,8
4,128,SHEL,small,gemver,537416,11,0,657103,4,170112,3290,974,2428,1333,242,10,862,8
4,128,SHEL,small,gesummv,139151,4,0,181228,4,64235,927,17,927,927,182,0,0,8
4,128,SHEL,small,gramschmidt,4839793,14,0,5656025,4,1327915,18485,15853,11819,4762,80,80,6666,8
4,128,SHEL,small,heat-3d,13754691,13,0,16190303,4,3665364,67118,33114,66330,62481,2,0,788,8
4,128,SHEL,small,jacobi-1d,2173065,133,0,2206490,4,311677,3,0,0,0,44,1,0,8
4,128,SHEL,small,jacobi-2d,12454771,8,0,15034705,4,3645141,71980,39631,70753,64333,1,0,1227,8
4,128,SHEL,small,lu,5862837,7,0,7397482,4,1692638,42382,1036,31504,24830,119,52,10878,8
4,128,SHEL,small,ludcmp,5458470,13,0,7061743,4,1158706,44272,1213,31778,25119,481,138,12494,8
4,128,SHEL,small,mvt,290196,5,0,378624,4,84174,2466,146,1529,504,0,0,937,8
4,128,SHEL,small,nussinov,16076574,15,0,23008355,4,2845504,166709,2112,60059,46716,2,1,106650,8
4,128,SHEL,small,seidel-2d,9643209,8,0,11066313,4,2281175,31626,31316,31621,31450,1,0,5,8
4,128,SHEL,small,symm,2386248,7,0,3367042,4,848019,20783,9859,12307,5840,2,0,8476,8
4,128,SHEL,small,syr2k,3573954,6,0,6275524,4,1102812,70070,2148,16192,11380,2,0,53878,8
4,128,SHEL,small,syrk,2397877,4,0,2707087,4,775417,8665,520,5430,4063,2,0,3235,8
4,128,SHEL,small,trisolv,73319,4,0,91230,4,21404,496,14,496,496,361,9,0,8
4,128,SHEL,small,trmm,1488447,6,0,1880208,4,423482,10919,384,4579,2061,1,0,6340,8
4,128,PRL,small,2mm,3195740,8,0,3850660,4,890041,18361,469,13914,10391,2,2,4447,8
4,128,PRL,small,3mm,5483911,11,0,6590225,4,1597303,30997,662,28623,26587,0,0,2374,8
4,128,PRL,small,adi,9656304,15,0,14084726,4,2597934,116478,75377,59689,52601,12,0,56789,8
4,128,PRL,small,atax,304227,7,0,334336,4,99981,831,35,831,831,240,14,0,8
4,128,PRL,small,bicg,246306,5,0,291601,4,114469,843,29,843,843,240,14,0,8
4,128,PRL,small,cholesky,2966629,8,0,3543520,4,862318,16142,628,16114,14754,121,0,28,8
4,128,PRL,small,correlation,3782328,16,0,12128518,4,800233,234574,4360,192472,115487,408,15,42102,8
4,128,PRL,small,covariance,3755750,10,0,12006101,4,789720,232162,4228,197501,127212,162,6,34661,8
4,128,PRL,small,deriche,2074963,19,0,6492287,4,285288,107944,51498,78891,64615,16,4,29053,8
4,128,PRL,small,doitgen,4775638,9,0,4809638,4,1394071,931,927,931,931,2,1,0,8
4,128,PRL,small,durbin,172786,22,0,174129,4,50013,15,0,0,0,24,2,0,8
4,128,PRL,small,fdtd-2d,8164867,8,0,10939837,4,2564640,74002,35605,65357,55595,2,0,8645,8
4,128,PRL,small,floyd-warshall,88098649,5,0,100458174,4,17508061,346656,320953,346449,342469,0,0,207,8
4,128,PRL,small,gemm,4104433,6,0,4640418,4,1337493,14909,400,14894,14820,2,1,15,8
4,128,PRL,small,gemver,537492,11,0,688441,4,169221,4181,979,2457,1806,242,13,1724,8
4,128,PRL,small,gesummv,139151,4,0,181159,4,64235,927,17,927,927,182,0,0,8
4,128,PRL,small,gramschmidt,4839793,14,0,5641482,4,1328353,18047,15674,12005,5183,80,80,6042,8
4,128,PRL,small,heat-3d,13753576,11,0,16255328,4,3663212,69270,33035,66738,60283,2,0,2532,8
4,128,PRL,small,jacobi-1d,2173065,133,0,2206478,4,311677,3,0,0,0,44,1,0,8
4,128,PRL,small,jacobi-2d,12453890,9,0,15142086,4,3641943,75178,39408,71826,63377,1,0,3352,8
4,128,PRL,small,lu,5859951,6,0,7212130,4,1697063,37957,986,33233,28222,119,52,4724,8
4,128,PRL,small,ludcmp,5455574,10,0,6876925,4,1162821,39919,1081,33526,27855,362,239,6393,8
4,128,PRL,small,mvt,290175,4,0,502495,4,80684,5956,108,5956,5956,0,0,0,8
4,128,PRL,small,nussinov,16076574,15,0,22847670,4,2849878,162335,1835,88295,68640,2,1,74040,8
4,128,PRL,small,seidel-2d,9643209,8,0,11057228,4,2281218,31583,31268,31583,31583,1,0,0,8
4,128,PRL,small,symm,2386248,7,0,3219716,4,852307,16495,8191,16350,13545,2,0,145,8
4,128,PRL,small,syr2k,3573954,6,0,6112330,4,1106986,65896,721,56351,47898,2,0,9545,8
4,128,PRL,small,syrk,2397877,4,0,2638097,4,777340,6742,397,6742,6742,2,0,0,8
4,128,PRL,small,trisolv,73319,4,0,91199,4,21404,496,14,496,496,361,9,0,8
4,128,PRL,small,trmm,1488447,6,0,1754484,4,426994,7407,347,7168,6385,1,0,239,8
4,256,SHEL,small,2mm,3195761,9,0,3727580,4,893513,14889,461,12644,9471,2,2,2245,8
4,256,SHEL,small,3mm,5483943,12,0,6497651,4,1599944,28356,674,24172,17383,0,0,4184,8
4,256,SHEL,small,adi,9657653,16,0,13431583,4,2614995,99697,64933,66192,49651,252,119,33505,8
4,256,SHEL,small,atax,304227,7,0,334355,4,99981,831,35,831,831,240,14,0,8
4,256,SHEL,small,bicg,246306,5,0,291601,4,114469,843,29,843,843,240,14,0,8
4,256,SHEL,small,cholesky,2966629,8,0,3535283,4,862587,15873,644,14485,9817,478,98,1388,8
4,256,SHEL,small,correlation,3782373,15,0,13014444,4,775344,259463,4756,162157,67148,407,94,97306,8
4,256,SHEL,small,covariance,3755783,10,0,13128148,4,758259,263623,4875,154673,58628,162,6,108950,8
4,256,SHEL,small,deriche,2075032,20,0,5614305,4,308402,84834,55061,83937,78161,20,9,897,8
4,256,SHEL,small,doitgen,4775638,9,0,4809630,4,1394071,931,927,931,931,2,1,0,8
4,256,SHEL,small,durbin,172786,22,0,174122,4,50013,15,0,0,0,863,8,0,8
4,256,SHEL,small,fdtd-2d,8174705,14,0,10922390,4,2575846,71126,35772,68987,59948,252,0,2139,8
4,256,SHEL,small,floyd-warshall,88099186,5,0,100380768,4,17509789,345465,320138,342714,302487,0,0,2751,8
4,256,SHEL,small,gemm,4104433,6,0,4642849,4,1337444,14958,484,14935,14829,2,1,23,8
4,256,SHEL,small,gemver,537416,11,0,667338,4,169837,3565,983,2495,1428,362,19,1070,8
4,256,SHEL,small,gesummv,139151,4,0,181256,4,64234,928,17,928,928,272,5,0,8
4,256,SHEL,small,gramschmidt,4839793,14,0,5630278,4,1328620,17780,15472,11945,5244,80,80,5835,8
4,256,SHEL,small,heat-3d,13754691,13,0,16308309,4,3662406,70076,33066,65694,52098,2,0,4382,8
4,256,SHEL,small,jacobi-1d,2173065,133,0,2206477,4,311677,3,0,0,0,160,2,0,8
4,256,SHEL,small,jacobi-2d,12454771,8,0,15055652,4,3644575,72546,39635,70233,60082,1,0,2313,8
4,256,SHEL,small,lu,5862837,7,0,7352608,4,1693829,41191,970,31810,25042,0,0,9381,8
4,256,SHEL,small,ludcmp,5458470,13,0,7120879,4,1156993,45985,1379,31810,24751,719,267,14175,8
4,256,SHEL,small,mvt,290196,5,0,381758,4,84104,2536,185,1621,623,240,15,915,8
4,256,SHEL,small,nussinov,16076574,15,0,23007716,4,2845506,166707,2113,60635,47367,2,1,106072,8
4,256,SHEL,small,seidel-2d,9643209,8,0,11064544,4,2281200,31601,31060,31601,31601,1,0,0,8
4,256,SHEL,small,symm,2386248,7,0,3362357,4,848412,20390,10361,12905,6213,2,0,7485,8
4,256,SHEL,small,syr2k,3573954,6,0,6292273,4,1102426,70456,2250,16357,10227,2,0,54099,8
4,256,SHEL,small,syrk,2397877,4,0,2695369,4,775738,8344,517,5838,4524,2,0,2506,8
4,256,SHEL,small,trisolv,73319,4,0,94884,4,21331,569,68,569,569,361,69,0,8
4,256,SHEL,small,trmm,1488447,6,0,1868697,4,423818,10583,382,4827,2289,1,0,5756,8
4,256,PRL,small,2mm,3195740,8,0,3764420,4,892463,15939,455,15192,13927,2,2,747,8
4,256,PRL,small,3mm,5483911,11,0,6558130,4,1598198,30102,652,29025,27655,0,0,1077,8
4,256,PRL,small,adi,9656304,15,0,13795974,4,2605521,108891,71804,60901,54237,12,0,47990,8
4,256,PRL,small,atax,304227,7,0,334400,4,99981,831,35,831,831,240,14,0,8
4,256,PRL,small,bicg,246306,5,0,291583,4,114469,843,29,843,843,240,14,0,8
4,256,PRL,small,cholesky,2966629,8,0,3612513,4,860416,18044,601,18044,18044,478,91,0,8
4,256,PRL,small,correlation,3782328,16,0,11680926,4,812821,221986,4062,213068,185060,407,94,8918,8
4,256,PRL,small,covariance,3755750,10,0,11959427,4,791053,230829,4284,196166,126210,162,6,34663,8
4,256,PRL,small,deriche,2074963,19,0,6428371,4,287356,105876,54283,85578,65330,16,4,20298,8
4,256,PRL,small,doitgen,4775638,9,0,4809638,4,1394071,931,927,931,931,2,1,0,8
4,256,PRL,small,durbin,172786,22,0,174122,4,50013,15,0,0,0,863,8,0,8
4,256,PRL,small,fdtd-2d,8164867,8,0,10917002,4,2565107,73535,35629,66384,58912,2,0,7151,8
4,256,PRL,small,floyd-warshall,88097770,5,0,100363183,4,17508971,344867,319884,344862,344732,0,0,5,8
4,256,PRL,small,gemm,4104433,6,0,4694831,4,1335976,16426,419,16426,16426,2,1,0,8
4,256,PRL,small,gemver,537492,11,0,698189,4,168962,4440,1003,2462,1829,362,19,1978,8
4,256,PRL,small,gesummv,139151,4,0,181274,4,64234,928,17,928,928,272,5,0,8
4,256,PRL,small,gramschmidt,4839793,14,0,5608093,4,1329293,17107,15325,12680,7259,80,80,4427,8
4,256,PRL,small,heat-3d,13753576,11,0,16300792,4,3662080,70402,33082,66270,57519,2,0,4132,8
4,256,PRL,small,jacobi-1d,2173065,133,0,2206490,4,311677,3,0,0,0,160,2,0,8
4,256,PRL,small,jacobi-2d,12453890,9,0,15136425,4,3642070,75051,39334,71825,63506,1,0,3226,8
4,256,PRL,small,lu,5859951,6,0,7158512,4,1698464,36556,918,33828,29842,0,0,2728,8
4,256,PRL,small,ludcmp,5455574,10,0,6946950,4,1160870,41870,1165,32800,27472,719,351,9070,8
4,256,PRL,small,mvt,290175,4,0,398254,4,83641,2999,132,2999,2999,240,13,0,8
4,256,PRL,small,nussinov,16076574,15,0,22738678,4,2853027,159186,1940,75302,58587,2,1,83884,8
4,256,PRL,small,seidel-2d,9643209,8,0,11058185,4,2281211,31590,31041,31590,31590,1,0,0,8
4,256,PRL,small,symm,2386248,7,0,3250072,4,851441,17361,8776,15396,8123,2,0,1965,8
4,256,PRL,small,syr2k,3573954,6,0,6448623,4,1097410,75472,519,73773,70765,2,0,1699,8
4,256,PRL,small,syrk,2397877,4,0,2640562,4,777272,6810,434,6785,6697,2,0,25,8
4,256,PRL,small,trisolv,73319,4,0,94862,4,21331,569,68,569,569,361,69,0,8
4,256,PRL,small,trmm,1488447,6,0,1774011,4,426459,7942,353,6516,4476,1,0,1426,8
4,512,SHEL,small,2mm,3195761,9,0,3682905,4,894767,13635,447,13619,13553,2,2,16,8
4,512,SHEL,small,3mm,5483943,12,0,6787278,4,1591831,36469,772,19453,11520,0,0,17016,8
4,512,SHEL,small,adi,9657653,16,0,13631354,4,2610106,104586,70231,66377,44178,292,119,38209,8
4,512,SHEL,small,atax,304227,7,0,334154,4,99987,825,29,825,825,124,7,0,8
4,512,SHEL,small,bicg,246306,5,0,291583,4,114469,843,29,843,843,240,14,0,8
4,512,SHEL,small,cholesky,2966629,8,0,3585194,4,861342,17118,675,12436,5816,359,7,4682,8
4,512,SHEL,small,correlation,3782373,15,0,12982169,4,776363,258444,4763,162402,66794,407,89,96042,8
4,512,SHEL,small,covariance,3755783,10,0,12919258,4,764099,257783,4761,162515,67533,82,1,95268,8
4,512,SHEL,small,deriche,2075032,20,0,5506719,4,308205,85031,41239,82382,70063,20,10,2649,8
4,512,SHEL,small,doitgen,4775638,9,0,4809585,4,1394071,931,927,931,931,2,1,0,8
4,512,SHEL,small,durbin,172786,22,0,174134,4,50013,15,0,0,0,4203,8,0,8
4,512,SHEL,small,fdtd-2d,8174705,14,0,10933314,4,2574452,72520,35458,67215,48702,332,40,5305,8
4,512,SHEL,small,floyd-warshall,88099132,5,0,100378782,4,17509758,345442,320277,342723,303984,0,0,2719,8
4,512,SHEL,small,gemm,4104433,6,0,4648490,4,1337291,15111,647,14836,13864,2,1,275,8
4,512,SHEL,small,gemver,537416,11,0,698557,4,169197,4205,1065,3605,2912,482,211,600,8
4,512,SHEL,small,gesummv,139151,4,0,193719,4,63885,1277,17,1277,1277,272,5,0,8
4,512,SHEL,small,gramschmidt,4839793,14,0,5732919,4,1325960,20440,16867,12287,4332,80,80,8153,8
4,512,SHEL,small,heat-3d,13754691,13,0,16293440,4,3662893,69589,33105,64937,49058,2,0,4652,8
4,512,SHEL,small,jacobi-1d,2173065,133,0,2206475,4,311677,3,0,0,0,160,2,0,8
4,512,SHEL,small,jacobi-2d,12454771,8,0,15032719,4,3645235,71886,38790,71585,70036,1,0,301,8
4,512,SHEL,small,lu,5862837,7,0,7474072,4,1690416,44604,1057,30045,22654,357,213,14559,8
4,512,SHEL,small,ludcmp,5458470,13,0,7103656,4,1157641,45337,1550,34362,26782,957,453,10975,8
4,512,SHEL,small,mvt,290196,5,0,367670,4,84509,2131,137,2131,2114,240,13,0,8
4,512,SHEL,small,nussinov,16076574,15,0,23073474,4,2843672,168541,2134,61267,47078,181,12,107274,8
4,512,SHEL,small,seidel-2d,9643209,8,0,11070760,4,2280997,31804,31236,31583,30140,1,0,221,8
4,512,SHEL,small,symm,2386248,7,0,3373711,4,848056,20746,10116,12072,7741,2,0,8674,8
4,512,SHEL,small,syr2k,3573954,6,0,6409594,4,1099156,73726,2510,15686,9258,2,0,58040,8
4,512,SHEL,small,syrk,2397877,4,0,2726453,4,774904,9178,714,5605,4006,2,0,3573,8
4,512,SHEL,small,trisolv,73319,4,0,90654,4,21420,480,7,480,480,242,5,0,8
4,512,SHEL,small,trmm,1488447,6,0,1845040,4,424480,9921,375,5109,2437,1,0,4812,8
4,512,PRL,small,2mm,3195740,8,0,3742864,4,893060,15342,448,15337,15299,2,2,5,8
4,512,PRL,small,3mm,5483911,11,0,6705002,4,1594089,34211,713,22268,20668,0,0,11943,8
4,512,PRL,small,adi,9656304,15,0,13672175,4,2608941,105471,70130,64432,50647,12,0,41039,8
4,512,PRL,small,atax,304227,7,0,334161,4,99987,825,29,825,825,124,7,0,8
4,512,PRL,small,bicg,246306,5,0,291583,4,114469,843,29,843,843,240,14,0,8
4,512,PRL,small,cholesky,2966629,8,0,3587395,4,861293,17167,644,16725,14570,359,7,442,8
4,512,PRL,small,correlation,3782328,16,0,11654368,4,813628,221179,4073,214422,190858,407,89,6757,8
4,512,PRL,small,covariance,3755750,10,0,12941170,4,763399,258483,4354,198063,98796,82,1,60420,8
4,512,PRL,small,deriche,2074963,19,0,6375139,4,288786,104446,54881,88173,65260,16,4,16273,8
4,512,PRL,small,doitgen,4775638,9,0,4809640,4,1394071,931,927,931,931,2,1,0,8
4,512,PRL,small,durbin,172786,22,0,174128,4,50013,15,0,0,0,4203,8,0,8
4,512,PRL,small,fdtd-2d,8164867,8,0,10912596,4,2565172,73470,35606,66427,59201,2,0,7043,8
4,512,PRL,small,floyd-warshall,88098186,5,0,100358356,4,17509495,344759,320021,344733,344159,0,0,26,8
4,512,PRL,small,gemm,4104433,6,0,4693858,4,1336011,16391,561,16391,16391,2,1,0,8
4,512,PRL,small,gemver,537492,11,0,691425,4,169350,4052,1039,3511,2810,482,162,541,8
4,512,PRL,small,gesummv,139151,4,0,193731,4,63885,1277,17,1277,1277,272,5,0,8
4,512,PRL,small,gramschmidt,4839793,14,0,5644196,4,1328590,17810,15970,13892,8550,80,80,3918,8
4,512,PRL,small,heat-3d,13753576,11,0,16294936,4,3662195,70287,33091,66652,57068,2,0,3635,8
4,512,PRL,small,jacobi-1d,2173065,133,0,2206486,4,311677,3,0,0,0,160,2,0,8
4,512,PRL,small,jacobi-2d,12453890,9,0,15119559,4,3642538,74583,39481,73135,68229,1,0,1448,8
4,512,PRL,small,lu,5859951,6,0,7226974,4,1696561,38459,976,33064,27730,357,234,5395,8
4,512,PRL,small,ludcmp,5455574,10,0,6856509,4,1163398,39342,1097,35330,30953,957,544,4012,8
4,512,PRL,small,mvt,290175,4,0,453777,4,82070,4570,129,4570,4570,240,13,0,8
4,512,PRL,small,nussinov,16076574,15,0,23012322,4,2845292,166921,1781,103291,81976,181,12,63630,8
4,512,PRL,small,seidel-2d,9643209,8,0,11066897,4,2281077,31724,31176,31724,31724,1,0,0,8
4,512,PRL,small,symm,2386248,7,0,3329912,4,849282,19520,9606,14288,9774,2,0,5232,8
4,512,PRL,small,syr2k,3573954,6,0,6150281,4,1105918,66964,849,59793,52143,2,0,7171,8
4,512,PRL,small,syrk,2397877,4,0,2648701,4,777070,7012,578,7012,7012,2,0,0,8
4,512,PRL,small,trisolv,73319,4,0,90688,4,21420,480,7,480,480,242,5,0,8
4,512,PRL,small,trmm,1488447,6,0,1771964,4,426511,7890,348,6593,4796,1,0,1297,8
1,1024,SHEL,small,2mm,3195761,9,0,3697735,4,894345,14057,448,13992,13874,2,2,65,8
1,1024,SHEL,small,3mm,5483943,12,0,6455957,4,1601138,27162,720,25039,22266,2000,125,2123,8
1,1024,SHEL,small,adi,9657653,16,0,13236043,4,2620774,93918,62677,78815,68000,252,79,15103,8
1,1024,SHEL,small,atax,304227,7,0,365534,4,99104,1708,21,1708,1708,240,14,0,8
1,1024,SHEL,small,bicg,246306,5,0,322719,4,113608,1704,891,1704,1704,240,14,0,8
1,1024,SHEL,small,cholesky,2966629,8,0,3587074,4,861289,17171,676,12623,6145,478,285,4548,8
1,1024,SHEL,small,correlation,3782373,15,0,13115400,4,773169,261638,5862,159337,64295,3567,257,102301,8
1,1024,SHEL,small,covariance,3755783,10,0,12883783,4,765051,256831,4690,165136,70546,162,6,91695,8
1,1024,SHEL,small,deriche,2075032,20,0,5422548,4,306443,86793,28962,83116,71097,20,10,3677,8
1,1024,SHEL,small,doitgen,4775638,9,0,4809589,4,1394072,930,926,930,930,2,1,0,8
1,1024,SHEL,small,durbin,172786,22,0,174128,4,50013,15,0,0,0,5447,2,0,8
1,1024,SHEL,small,fdtd-2d,8174705,14,0,10913484,4,2574826,72146,35614,71999,71152,372,40,147,8
1,1024,SHEL,small,floyd-warshall,88099345,5,0,100467211,4,17507636,347777,321303,339071,208958,0,0,8706,8
1,1024,SHEL,small,gemm,4104433,6,0,4683069,4,1336329,16073,752,13372,8028,2,1,2701,8
1,1024,SHEL,small,gemver,537416,11,0,679957,4,169502,3900,1025,3634,2948,482,147,266,8
1,1024,SHEL,small,gesummv,139151,4,0,194055,4,63879,1283,23,1283,1283,362,10,0,8
1,1024,SHEL,small,gramschmidt,4839793,14,0,5626334,4,1328784,17616,15490,12576,6372,80,80,5040,8
1,1024,SHEL,small,heat-3d,13754691,13,0,16233343,4,3664000,68482,32767,67604,63408,2,0,878,8
1,1024,SHEL,small,jacobi-1d,2173065,133,0,2206534,4,311677,3,0,0,0,160,2,0,8
1,1024,SHEL,small,jacobi-2d,12454771,8,0,15081651,4,3643817,73304,39618,71273,62957,1,0,2031,8
1,1024,SHEL,small,lu,5862837,7,0,7404465,4,1692429,42591,1003,33636,26113,357,213,8955,8
1,1024,SHEL,small,ludcmp,5458470,13,0,7178311,4,1155463,47515,1604,34868,27022,957,580,12647,8
1,1024,SHEL,small,mvt,290196,5,0,436641,4,82597,4043,172,3917,3831,240,15,126,8
1,1024,SHEL,small,nussinov,16076574,15,0,23062537,4,2843950,168263,2096,63060,47188,181,12,105203,8
1,1024,SHEL,small,seidel-2d,9643209,8,0,11063998,4,2281174,31627,31078,31627,31627,1,0,0,8
1,1024,SHEL,small,symm,2386248,7,0,3373374,4,848075,20727,10651,13724,6682,2,0,7003,8
1,1024,SHEL,small,syr2k,3573954,6,0,6443622,4,1098389,74493,3404,16894,9262,2,0,57599,8
1,1024,SHEL,small,syrk,2397877,4,0,2783786,4,773296,10786,671,4763,2429,2,0,6023,8
1,1024,SHEL,small,trisolv,73319,4,0,95393,4,21287,613,11,613,613,361,68,0,8
1,1024,SHEL,small,trmm,1488447,6,0,1846496,4,424429,9972,364,5068,2335,1,0,4904,8
1,1024,PRL,small,2mm,3195740,8,0,3803324,4,891360,17042,430,17042,17042,2,2,0,8
1,1024,PRL,small,3mm,5483911,11,0,6648002,4,1595780,32520,816,28268,26033,2000,125,4252,8
1,1024,PRL,small,adi,9656304,15,0,13544843,4,2612628,101784,69987,70724,54784,4652,986,31060,8
1,1024,PRL,small,atax,304227,7,0,365600,4,99104,1708,21,1708,1708,240,14,0,8
1,1024,PRL,small,bicg,246306,5,0,322776,4,113608,1704,891,1704,1704,240,14,0,8
1,1024,PRL,small,cholesky,2966629,8,0,3585459,4,861339,17121,649,16219,12939,478,287,902,8
1,1024,PRL,small,correlation,3782328,16,0,12414153,4,792768,242039,5389,184576,95817,3567,263,57463,8
1,1024,PRL,small,covariance,3755750,10,0,11572105,4,801928,219954,4028,214778,194131,162,6,5176,8
1,1024,PRL,small,deriche,2074963,19,0,6490634,4,285341,107891,51450,79084,64803,16,4,28807,8
1,1024,PRL,small,doitgen,4775638,9,0,4809578,4,1394072,930,926,930,930,2,1,0,8
1,1024,PRL,small,durbin,172786,22,0,174125,4,50013,15,0,0,0,5447,2,0,8
1,1024,PRL,small,fdtd-2d,8164867,8,0,10892955,4,2565692,72950,35373,69644,64813,2,0,3306,8
1,1024,PRL,small,floyd-warshall,88097376,5,0,100359547,4,17508640,344804,319556,344785,344541,0,0,19,8
1,1024,PRL,small,gemm,4104433,6,0,4681718,4,1336351,16051,576,16051,16051,2,1,0,8
1,1024,PRL,small,gemver,537492,11,0,674995,4,169632,3770,1006,3645,3340,482,115,125,8
1,1024,PRL,small,gesummv,139151,4,0,194055,4,63879,1283,23,1283,1283,362,10,0,8
1,1024,PRL,small,gramschmidt,4839793,14,0,5611853,4,1329210,17190,15439,13324,9091,80,80,3866,8
1,1024,PRL,small,heat-3d,13753576,11,0,16253564,4,3663200,69282,32998,68638,66260,2,0,644,8
1,1024,PRL,small,jacobi-1d,2173065,133,0,2206472,4,311677,3,0,0,0,160,2,0,8
1,1024,PRL,small,jacobi-2d,12453890,9,0,15156028,4,3641500,75621,39293,74021,68928,1,0,1600,8
1,1024,PRL,small,lu,5859951,6,0,7164947,4,1698368,36652,947,35360,32427,357,228,1292,8
1,1024,PRL,small,ludcmp,5455574,10,0,6864091,4,1163241,39499,1212,37295,33466,957,608,2204,8
1,1024,PRL,small,mvt,290175,4,0,391627,4,83837,2803,137,2802,2756,240,13,1,8
1,1024,PRL,small,nussinov,16076574,15,0,23017172,4,2845178,167035,1908,88040,66144,181,12,78995,8
1,1024,PRL,small,seidel-2d,9643209,8,0,11060970,4,2281168,31633,31084,31633,31633,1,0,0,8
1,1024,PRL,small,symm,2386248,7,0,3219231,4,852299,16503,8298,16308,13751,2,0,195,8
1,1024,PRL,small,syr2k,3573954,6,0,6697157,4,1090498,82384,1074,81505,79711,2,0,879,8
