seed,rate,policy,dataset_size,benchmark,cache0_hits,cache0_misses,cache0_writebacks,clock_cycles,cache0_ID,cache1_hits,cache1_misses,cache1_writebacks,cache1_ID,cacheL2_hits,cacheL2_misses,cacheL2_writebacks,cacheL2_expired_leases,cacheL2_multi_expired,cacheL2_default_renewals,cacheL2_default_misses,cacheL2_random_evicts,cacheL2_ID
3,512,PRL,medium,lu,214449588,9,0,5,33554436,47852917,16226483,10042,33554436,14778512,1458022,10244,1032416,944707,2,2,425606,8
3,512,PRL,medium,ludcmp,194877949,15,0,5,33554436,26909714,16318086,86010,33554436,14927321,1476790,10622,1027971,952375,1193,1184,448819,8
3,512,PRL,medium,mvt,3207215,4,0,5,33554436,780124,180676,399,33554436,147961,33118,517,33118,33118,90,25,0,8
3,512,PRL,medium,nussinov,337120268,18,0,5,33554436,44797275,18449978,8341,33554436,16886474,1571863,8721,1254246,1210944,41,38,317617,8
3,512,PRL,medium,seidel-2d,270759711,8,0,5,33554436,63078000,1000001,995025,33554436,1017931,977103,971012,977103,977103,306,107,0,8
3,512,PRL,medium,symm,77519117,7,0,5,33554436,20506300,8341702,3970376,33554436,11619185,692900,324027,458058,380464,1,1,234842,8
3,512,PRL,medium,syr2k,104825474,6,0,5,33554436,23618778,11143064,528312,33554436,10764339,907043,10792,606169,512384,3,3,300874,8
3,512,PRL,medium,syrk,70025237,4,0,5,33554436,19265679,3928163,294351,33554436,3890370,332148,4445,278684,257050,1,1,53464,8
3,512,PRL,medium,trisolv,804399,4,0,5,33554436,235673,5327,128,33554436,633,4826,19,4826,4826,159,136,0,8
3,512,PRL,medium,trmm,48382473,6,0,5,33554436,6283866,8140135,3727,33554436,7843480,300388,3143,249474,231298,675,0,50914,8
3,512,SHEL,medium,2mm,155021443,8,0,5,33554436,30495159,13736243,8672,33554436,12897562,847361,5324,836734,749311,2,2,10627,8
3,512,SHEL,medium,3mm,229121807,11,0,5,33554436,47020559,21491341,13518,33554436,20192450,1312420,7853,1287175,910598,1,1,25245,8
3,512,SHEL,medium,adi,279224115,14,0,5,33554436,45461609,33145103,16440177,33554436,47136761,2448533,1669354,1801461,1343619,604,304,647072,8
3,512,SHEL,medium,correlation,84441091,17,0,5,33554436,8441704,14611503,35855,33554436,13690161,957214,36022,479946,62398,279,276,477268,8
3,512,SHEL,medium,covariance,84246181,12,0,5,33554436,8351912,14604930,34641,33554436,13669433,970150,35026,459382,62353,4,3,510768,8
3,512,SHEL,medium,deriche,29070094,18,0,5,33554436,1987214,3542406,1425666,33554436,3788016,1180074,464702,1147999,535680,18,15,32075,8
3,512,SHEL,medium,fdtd-2d,205772724,15,0,5,33554436,51389411,15484001,5356266,33554436,18816870,2023412,903965,1963760,1236645,308,206,59652,8
3,512,SHEL,medium,gemver,5935258,10,0,5,33554436,1684951,237051,12763,33554436,218233,31591,10573,30438,20892,667,421,1153,8
3,512,SHEL,medium,heat-3d,322399505,16,0,5,33554436,84846501,2952601,729800,33554436,2186856,1495561,729561,1492563,1394172,110,100,2998,8
3,512,SHEL,medium,jacobi-2d,246464909,10,0,5,33554436,72248200,1556601,775280,33554436,864468,1467423,772155,1465014,1128580,290,99,2409,8
3,512,SHEL,medium,lu,214459195,10,0,5,33554436,47852917,16226483,10042,33554436,14724891,1511644,10258,953661,898483,3,3,557983,8
3,512,SHEL,medium,ludcmp,194887567,17,0,5,33554436,26910113,16318485,86404,33554436,14866921,1537985,11157,943656,887723,726,697,594329,8
3,512,SHEL,medium,mvt,3207236,5,0,5,33554436,780124,180676,399,33554436,161401,19679,525,19679,19679,131,27,0,8
3,1024,CLAM,medium,2mm,155021420,9,0,5,33554436,30495159,13736243,8672,33554436,12790685,954239,5414,811757,655684,1,1,142482,8
3,1024,CLAM,medium,3mm,229121775,10,0,5,33554436,47020559,21491341,13518,33554436,20031466,1473403,8708,1205753,951612,857,0,267650,8
3,1024,CLAM,medium,adi,279220724,15,0,5,33554436,45461209,33144803,16440176,33554436,46863992,2721002,1793520,1709512,1171192,104,3,1011490,8
3,1024,CLAM,medium,atax,3365102,10,0,5,33554436,1096464,23252,6359,33554436,19204,10417,255,10417,10417,334,173,0,8
3,1024,CLAM,medium,bicg,2724139,7,0,5,33554436,1228118,51888,20760,33554436,62046,10609,780,10609,10609,125,30,0,8
3,1024,CLAM,medium,cholesky,107626426,11,0,5,33554436,31453943,706257,5244,33554436,91576,619936,5468,592791,296405,32,29,27145,8
3,1024,CLAM,medium,correlation,84441048,16,0,5,33554436,8441704,14611503,35855,33554436,13641658,1005716,34978,462994,66730,1432,261,542722,8
3,1024,CLAM,medium,covariance,84246150,10,0,5,33554436,8351912,14604930,34641,33554436,13654655,984926,34886,459037,63998,18,17,525889,8
3,1024,CLAM,medium,deriche,29070024,18,0,5,33554436,1987212,3542404,1425664,33554436,3360395,1607691,768465,456743,258282,15,12,1150948,8
3,1024,CLAM,medium,doitgen,74304235,9,0,5,33554436,17466896,4493108,21660,33554436,4507405,7372,7328,7372,7372,3,3,0,8
3,1024,CLAM,medium,durbin,1844815,23,0,5,33554436,558661,49,2,33554436,3,71,0,0,0,18,17,0,8
3,1024,CLAM,medium,fdtd-2d,205704126,9,0,5,33554436,51338701,15469901,5356164,33554436,18734477,2091597,900189,1682015,820091,0,0,409582,8
3,1024,CLAM,medium,floyd-warshall,1884921847,4,0,5,33554436,375107938,7811895,7685344,33554436,7731204,7766039,7637903,7595194,2310781,2,2,170845,8
3,1024,CLAM,medium,gemm,127457413,6,0,5,33554436,41652396,675606,7634,33554436,108996,574250,5516,572640,483812,1,1,1610,8
3,1024,CLAM,medium,gemver,5935613,11,0,5,33554436,1684951,237051,12763,33554436,211464,38361,10295,24160,23809,311,110,14201,8
3,1024,CLAM,medium,gesummv,1066511,4,0,5,33554436,477114,23888,10160,33554436,25612,8440,601,8440,8440,30,17,0,8
3,1024,CLAM,medium,gramschmidt,144281270,14,0,5,33554436,17241796,23102204,5793552,33554436,28478466,417304,388463,356272,304145,827,475,61032,8
3,1024,CLAM,medium,heat-3d,322407515,14,0,5,33554436,85420000,2968002,739100,33554436,2188592,1518524,729906,1485570,1129866,42,8,32954,8
3,1024,CLAM,medium,jacobi-1d,18164859,6039,0,5,33554436,2617444,9856,3222,33554436,19019,98,0,0,0,307,2,0,8
3,1024,CLAM,medium,jacobi-2d,246462710,9,0,5,33554436,72248200,1556601,775280,33554436,822629,1509261,774625,1458565,1087417,301,96,50696,8
3,1024,CLAM,medium,lu,214449588,9,0,5,33554436,47852917,16226483,10042,33554436,14724302,1512232,10254,968411,925435,2,2,543821,8
3,1024,CLAM,medium,ludcmp,194877949,15,0,5,33554436,26909714,16318086,86010,33554436,14918421,1485690,10763,1021363,920177,1111,1031,464327,8
3,1024,CLAM,medium,mvt,3207215,4,0,5,33554436,780124,180676,399,33554436,161420,19659,536,19659,19659,25,25,0,8
3,1024,CLAM,medium,nussinov,337120268,18,0,5,33554436,44797275,18449978,8341,33554436,16798738,1659599,8721,1194065,1137689,41,38,465534,8
3,1024,CLAM,medium,seidel-2d,270759711,8,0,5,33554436,63078000,1000001,995025,33554436,1017505,977529,971350,977516,974314,306,107,13,8
3,1024,CLAM,medium,symm,77519117,7,0,5,33554436,20506300,8341702,3970376,33554436,11574337,737748,344930,419288,341669,1,1,318460,8
3,1024,CLAM,medium,syr2k,104825474,6,0,5,33554436,23618778,11143064,528312,33554436,10546878,1124504,18121,507515,474961,3,3,616989,8
3,1024,CLAM,medium,syrk,70025237,4,0,5,33554436,19265679,3928163,294351,33554436,3872218,350300,4734,250244,214882,1,1,100056,8
3,1024,CLAM,medium,trisolv,804399,4,0,5,33554436,235673,5327,128,33554436,633,4826,19,4826,4826,159,136,0,8
3,1024,CLAM,medium,trmm,48382473,6,0,5,33554436,6283866,8140135,3727,33554436,7834399,309469,3138,239488,215887,675,0,69981,8
3,1024,C-SHEL,medium,2mm,155021443,8,0,5,33554436,30495159,13736243,8672,33554436,12894283,850640,5602,837180,717909,2,2,13460,8
3,1024,C-SHEL,medium,3mm,229121807,11,0,5,33554436,47020559,21491341,13518,33554436,20190691,1314179,7869,1288155,933554,1,1,26024,8
3,1024,C-SHEL,medium,adi,279224115,14,0,5,33554436,45461609,33145103,16440177,33554436,47309644,2275650,1607669,1863131,1658389,604,304,412519,8
3,1024,C-SHEL,medium,correlation,84441091,17,0,5,33554436,8441704,14611503,35855,33554436,13693353,954022,35098,480254,65927,5160,2913,473768,8
3,1024,C-SHEL,medium,covariance,84246181,12,0,5,33554436,8351912,14604930,34641,33554436,13672804,966779,35027,461023,62374,4,3,505756,8
3,1024,C-SHEL,medium,deriche,29070094,18,0,5,33554436,1987214,3542406,1425666,33554436,3654069,1314021,528762,1304880,962534,18,14,9141,8
3,1024,C-SHEL,medium,fdtd-2d,205772724,15,0,5,33554436,51389411,15484001,5356266,33554436,18826233,2014049,900899,1981636,1520784,408,306,32413,8
3,1024,C-SHEL,medium,gemver,5935258,10,0,5,33554436,1684951,237051,12763,33554436,209474,40350,10554,26163,25674,646,498,14187,8
3,1024,C-SHEL,medium,heat-3d,322399505,16,0,5,33554436,84846501,2952601,729800,33554436,2181358,1501059,729852,1490755,1241031,110,110,10304,8
3,1024,C-SHEL,medium,jacobi-2d,246464909,10,0,5,33554436,72248200,1556601,775280,33554436,825846,1506045,774284,1465951,1128122,400,201,40094,8
3,1024,C-SHEL,medium,lu,214459195,10,0,5,33554436,47852917,16226483,10042,33554436,14715506,1521029,10258,965764,924817,3,3,555265,8
3,1024,C-SHEL,medium,ludcmp,194887567,17,0,5,33554436,26910113,16318485,86404,33554436,14855586,1549320,11205,925323,887834,1595,1560,623997,8
3,1024,C-SHEL,medium,mvt,3207236,5,0,5,33554436,780124,180676,399,33554436,161376,19704,517,19704,19704,131,27,0,8
3,1024,PRL,medium,2mm,155021420,9,0,5,33554436,30495159,13736243,8672,33554436,12861342,883582,5352,882943,881585,1,1,639,8
3,1024,PRL,medium,3mm,229121775,10,0,5,33554436,47020559,21491341,13518,33554436,20150042,1354827,8686,1333872,1080114,906,0,20955,8
3,1024,PRL,medium,adi,279220724,15,0,5,33554436,45461209,33144803,16440176,33554436,46900811,2684183,1775439,1720618,1216372,104,3,963565,8
3,1024,PRL,medium,atax,3365102,10,0,5,33554436,1096464,23252,6359,33554436,19220,10401,255,10401,10401,334,173,0,8
3,1024,PRL,medium,bicg,2724139,7,0,5,33554436,1228118,51888,20760,33554436,62046,10609,780,10609,10609,125,30,0,8
3,1024,PRL,medium,cholesky,107626426,11,0,5,33554436,31453943,706257,5244,33554436,78091,633421,5468,632983,597522,32,29,438,8
3,1024,PRL,medium,correlation,84441048,16,0,5,33554436,8441704,14611503,35855,33554436,13788773,858601,35071,636805,73078,1432,260,221796,8
3,1024,PRL,medium,covariance,84246150,10,0,5,33554436,8351912,14604930,34641,33554436,13776959,862622,34889,570534,71723,18,17,292088,8
3,1024,PRL,medium,deriche,29070024,18,0,5,33554436,1987212,3542404,1425664,33554436,3681130,1286956,547424,1099201,735282,15,10,187755,8
3,1024,PRL,medium,doitgen,74304235,9,0,5,33554436,17466896,4493108,21660,33554436,4507432,7345,7304,7345,7345,3,3,0,8
3,1024,PRL,medium,durbin,1844815,23,0,5,33554436,558661,49,2,33554436,3,71,0,0,0,18,17,0,8
3,1024,PRL,medium,fdtd-2d,205704126,9,0,5,33554436,51338701,15469901,5356164,33554436,18740966,2085108,898940,1687587,1043936,0,0,397521,8
3,1024,PRL,medium,floyd-warshall,1884921847,4,0,5,33554436,375107938,7811895,7685344,33554436,7787949,7709294,7613606,7686229,5800007,2,2,23065,8
3,1024,PRL,medium,gemm,127457413,6,0,5,33554436,41652396,675606,7634,33554436,109217,574029,5501,574021,573814,1,1,8,8
3,1024,PRL,medium,gemver,5935613,11,0,5,33554436,1684951,237051,12763,33554436,214794,35031,10294,29199,26315,311,111,5832,8
3,1024,PRL,medium,gesummv,1066511,4,0,5,33554436,477114,23888,10160,33554436,25122,8930,612,8930,8930,30,17,0,8
3,1024,PRL,medium,gramschmidt,144281270,14,0,5,33554436,17241796,23102204,5793552,33554436,28497761,398009,382466,365078,340798,845,463,32931,8
3,1024,PRL,medium,heat-3d,322407515,14,0,5,33554436,85420000,2968002,739100,33554436,2196359,1510757,729808,1493279,1247737,27,8,17478,8
3,1024,PRL,medium,jacobi-1d,18164859,6039,0,5,33554436,2617444,9856,3222,33554436,19019,98,0,0,0,307,2,0,8
3,1024,PRL,medium,jacobi-2d,246462710,9,0,5,33554436,72248200,1556601,775280,33554436,824053,1507837,774601,1465363,1121628,301,99,42474,8
3,1024,PRL,medium,lu,214449588,9,0,5,33554436,47852917,16226483,10042,33554436,14733668,1502866,10253,987274,949356,2,2,515592,8
3,1024,PRL,medium,ludcmp,194877949,15,0,5,33554436,26909714,16318086,86010,33554436,14923087,1481024,10734,1033994,939243,1111,1033,447030,8
3,1024,PRL,medium,mvt,3207215,4,0,5,33554436,780124,180676,399,33554436,156011,25068,490,25068,25068,25,24,0,8
3,1024,PRL,medium,nussinov,337120268,18,0,5,33554436,44797275,18449978,8341,33554436,16840407,1617930,8721,1217838,1169749,41,38,400092,8
3,1024,PRL,medium,seidel-2d,270759711,8,0,5,33554436,63078000,1000001,995025,33554436,1018202,976832,971030,976832,976832,306,107,0,8
3,1024,PRL,medium,symm,77519117,7,0,5,33554436,20506300,8341702,3970376,33554436,11644146,667939,315076,494887,415673,1,1,173052,8
3,1024,PRL,medium,syr2k,104825474,6,0,5,33554436,23618778,11143064,528312,33554436,10778329,893053,11034,603934,498599,3,3,289119,8
3,1024,PRL,medium,syrk,70025237,4,0,5,33554436,19265679,3928163,294351,33554436,3888790,333728,3783,273675,255495,1,1,60053,8
3,1024,PRL,medium,trisolv,804399,4,0,5,33554436,235673,5327,128,33554436,633,4826,19,4826,4826,159,136,0,8
3,1024,PRL,medium,trmm,48382473,6,0,5,33554436,6283866,8140135,3727,33554436,7847570,296298,3139,256967,236040,675,0,39331,8
3,1024,SHEL,medium,2mm,155021443,8,0,5,33554436,30495159,13736243,8672,33554436,12894283,850640,5602,837180,717909,2,2,13460,8
3,1024,SHEL,medium,3mm,229121807,11,0,5,33554436,47020559,21491341,13518,33554436,20189968,1314902,7876,1287427,926508,1,1,27475,8
3,1024,SHEL,medium,adi,279224115,14,0,5,33554436,45461609,33145103,16440177,33554436,47221077,2364217,1636220,1834305,1374028,604,304,529912,8
3,1024,SHEL,medium,correlation,84441091,17,0,5,33554436,8441704,14611503,35855,33554436,13692150,955225,35088,480158,66289,5169,2919,475067,8
3,1024,SHEL,medium,covariance,84246181,12,0,5,33554436,8351912,14604930,34641,33554436,13670708,968875,35031,461153,62522,4,3,507722,8
3,1024,SHEL,medium,deriche,29070094,18,0,5,33554436,1987214,3542406,1425666,33554436,3789328,1178762,460392,1148944,538415,18,15,29818,8
3,1024,SHEL,medium,fdtd-2d,205772724,15,0,5,33554436,51389411,15484001,5356266,33554436,18812870,2027412,904304,1961812,1176359,408,306,65600,8
3,1024,SHEL,medium,gemver,5935258,10,0,5,33554436,1684951,237051,12763,33554436,208963,40861,10700,26497,25874,626,510,14364,8
3,1024,SHEL,medium,heat-3d,322399505,16,0,5,33554436,84846501,2952601,729800,33554436,2185729,1496688,729886,1489348,1140103,110,92,7340,8
3,1024,SHEL,medium,jacobi-2d,246464909,10,0,5,33554436,72248200,1556601,775280,33554436,857048,1474843,772546,1469000,1254081,400,197,5843,8
3,1024,SHEL,medium,lu,214459195,10,0,5,33554436,47852917,16226483,10042,33554436,14688801,1547734,10259,929659,895649,3,3,618075,8
3,1024,SHEL,medium,ludcmp,194887567,17,0,5,33554436,26910113,16318485,86404,33554436,14850680,1554226,11220,924319,887278,1594,1559,629907,8
3,1024,SHEL,medium,mvt,3207236,5,0,5,33554436,780124,180676,399,33554436,161376,19704,517,19704,19704,131,27,0,8
4,64,CLAM,medium,2mm,155021420,9,0,5,33554436,30495159,13736243,8672,33554436,12791463,953461,5271,807656,647834,1,1,145805,8
4,64,CLAM,medium,3mm,229121775,10,0,5,33554436,47020559,21491341,13518,33554436,20033543,1471326,7757,1197040,950044,0,0,274286,8
4,64,CLAM,medium,adi,279220724,15,0,5,33554436,45461209,33144803,16440176,33554436,46866684,2718310,1788257,1684920,1187154,4,3,1033390,8
4,64,CLAM,medium,atax,3365102,10,0,5,33554436,1096464,23252,6359,33554436,19803,9818,199,9818,9818,33,28,0,8
4,64,CLAM,medium,bicg,2724139,7,0,5,33554436,1228118,51888,20760,33554436,62848,9807,175,9807,9807,80,3,0,8
4,64,CLAM,medium,cholesky,107626426,11,0,5,33554436,31453943,706257,5244,33554436,93929,617583,5468,591842,301693,5,5,25741,8
4,64,CLAM,medium,correlation,84441048,16,0,5,33554436,8441704,14611503,35855,33554436,13640845,1006529,35039,459732,64068,8,7,546797,8
4,64,CLAM,medium,covariance,84246150,10,0,5,33554436,8351912,14604930,34641,33554436,13638935,1000646,35020,456735,62430,18,17,543911,8
4,64,CLAM,medium,deriche,29070024,18,0,5,33554436,1987212,3542404,1425664,33554436,3380766,1587320,753765,499918,258241,14,11,1087402,8
4,64,CLAM,medium,doitgen,74304235,9,0,5,33554436,17466896,4493108,21660,33554436,4507409,7368,7353,7368,7368,3,3,0,8
4,64,CLAM,medium,durbin,1844815,23,0,5,33554436,558661,49,2,33554436,3,71,0,0,0,16,15,0,8
4,64,CLAM,medium,fdtd-2d,205704126,9,0,5,33554436,51338701,15469901,5356164,33554436,18741625,2084449,898549,1695580,983714,0,0,388869,8
4,64,CLAM,medium,floyd-warshall,1884921847,4,0,5,33554436,375107938,7811895,7685344,33554436,7784544,7712699,7564607,7686547,4910837,2,2,26152,8
4,64,CLAM,medium,gemm,127457413,6,0,5,33554436,41652396,675606,7634,33554436,110518,572728,3995,567630,392618,1,1,5098,8
4,64,CLAM,medium,gemver,5935613,11,0,5,33554436,1684951,237051,12763,33554436,219335,30490,10295,28160,21358,138,28,2330,8
4,64,CLAM,medium,gesummv,1066511,4,0,5,33554436,477114,23888,10160,33554436,26526,7526,139,7526,7526,30,17,0,8
4,64,CLAM,medium,gramschmidt,144281270,14,0,5,33554436,17241796,23102204,5793552,33554436,28474709,421061,388370,352041,303410,2,2,69020,8
4,64,CLAM,medium,heat-3d,322407515,14,0,5,33554436,85420000,2968002,739100,33554436,2197644,1509472,729846,1483613,1181254,6,6,25859,8
4,64,CLAM,medium,jacobi-1d,18164859,6039,0,5,33554436,2617444,9856,3222,33554436,19019,98,0,0,0,3,2,0,8
4,64,CLAM,medium,jacobi-2d,246462710,9,0,5,33554436,72248200,1556601,775280,33554436,824201,1507689,774566,1457549,1078957,99,2,50140,8
4,64,CLAM,medium,lu,214449588,9,0,5,33554436,47852917,16226483,10042,33554436,14696360,1540174,10255,785466,734833,2,2,754708,8
4,64,CLAM,medium,ludcmp,194877949,15,0,5,33554436,26909714,16318086,86010,33554436,14855343,1548768,10750,792837,744983,36,30,755931,8
4,64,CLAM,medium,mvt,3207215,4,0,5,33554436,780124,180676,399,33554436,161092,19987,586,19668,19477,25,25,319,8
4,64,CLAM,medium,nussinov,337120268,18,0,5,33554436,44797275,18449978,8341,33554436,16779816,1678521,8721,1176075,1122157,41,38,502446,8
4,64,CLAM,medium,seidel-2d,270759711,8,0,5,33554436,63078000,1000001,995025,33554436,1016443,978591,972090,975989,719910,206,107,2602,8
4,64,CLAM,medium,symm,77519117,7,0,5,33554436,20506300,8341702,3970376,33554436,11577681,734404,347935,444059,364683,1,1,290345,8
4,64,CLAM,medium,syr2k,104825474,6,0,5,33554436,23618778,11143064,528312,33554436,10533708,1137674,17633,504932,476147,3,3,632742,8
4,64,CLAM,medium,syrk,70025237,4,0,5,33554436,19265679,3928163,294351,33554436,3880732,341786,4013,249898,226799,1,1,91888,8
4,64,CLAM,medium,trisolv,804399,4,0,5,33554436,235673,5327,128,33554436,673,4786,43,4786,4786,2,2,0,8
4,64,CLAM,medium,trmm,48382473,6,0,5,33554436,6283866,8140135,3727,33554436,7830852,313016,3072,232384,210809,0,0,80632,8
4,64,C-SHEL,medium,2mm,155021443,8,0,5,33554436,30495159,13736243,8672,33554436,12894936,849987,5195,833172,684929,2,2,16815,8
4,64,C-SHEL,medium,3mm,229121807,11,0,5,33554436,47020559,21491341,13518,33554436,20196281,1308589,7656,1288667,994137,1,1,19922,8
4,64,C-SHEL,medium,adi,279224115,14,0,5,33554436,45461609,33145103,16440177,33554436,47204917,2380377,1638464,1857684,1647650,105,105,522693,8
4,64,C-SHEL,medium,correlation,84441091,17,0,5,33554436,8441704,14611503,35855,33554436,13694331,953044,35066,477545,61706,24,23,475499,8
4,64,C-SHEL,medium,covariance,84246181,12,0,5,33554436,8351912,14604930,34641,33554436,13667812,971771,35029,459028,62248,4,3,512743,8
4,64,C-SHEL,medium,deriche,29070094,18,0,5,33554436,1987214,3542406,1425666,33554436,3772629,1195461,469742,1192160,1046057,18,15,3301,8
4,64,C-SHEL,medium,fdtd-2d,205772724,15,0,5,33554436,51389411,15484001,5356266,33554436,18807527,2032755,902572,1996381,1545924,6,6,36374,8
4,64,C-SHEL,medium,gemver,5935258,10,0,5,33554436,1684951,237051,12763,33554436,219687,30137,10468,29387,26128,34,29,750,8
4,64,C-SHEL,medium,heat-3d,322399505,16,0,5,33554436,84846501,2952601,729800,33554436,2166646,1515771,729891,1482483,1169449,10,10,33288,8
4,64,C-SHEL,medium,jacobi-2d,246464909,10,0,5,33554436,72248200,1556601,775280,33554436,827469,1504422,774412,1460683,1095385,0,0,43739,8
4,64,C-SHEL,medium,lu,214459195,10,0,5,33554436,47852917,16226483,10042,33554436,14700840,1535695,10259,870814,842914,3,3,664881,8
4,64,C-SHEL,medium,ludcmp,194887567,17,0,5,33554436,26910113,16318485,86404,33554436,14867526,1537380,11072,902449,861998,126,126,634931,8
4,64,C-SHEL,medium,mvt,3207236,5,0,5,33554436,780124,180676,399,33554436,161117,19963,580,19642,19600,0,0,321,8
4,64,PRL,medium,2mm,155021420,9,0,5,33554436,30495159,13736243,8672,33554436,12861958,882966,5258,878566,865370,1,1,4400,8
4,64,PRL,medium,3mm,229121775,10,0,5,33554436,47020559,21491341,13518,33554436,20160587,1344282,7716,1334921,1208783,0,0,9361,8
4,64,PRL,medium,adi,279220724,15,0,5,33554436,45461209,33144803,16440176,33554436,46895745,2689249,1775483,1695248,1218396,4,3,994001,8
4,64,PRL,medium,atax,3365102,10,0,5,33554436,1096464,23252,6359,33554436,19804,9817,197,9817,9817,33,28,0,8
4,64,PRL,medium,bicg,2724139,7,0,5,33554436,1228118,51888,20760,33554436,62798,9857,192,9857,9857,80,3,0,8
4,64,PRL,medium,cholesky,107626426,11,0,5,33554436,31453943,706257,5244,33554436,76719,634793,5455,634793,634793,5,5,0,8
4,64,PRL,medium,correlation,84441048,16,0,5,33554436,8441704,14611503,35855,33554436,13704339,943035,35056,488508,61202,8,6,454527,8
4,64,PRL,medium,covariance,84246150,10,0,5,33554436,8351912,14604930,34641,33554436,13689621,949960,35025,472031,62102,18,17,477929,8
4,64,PRL,medium,deriche,29070024,18,0,5,33554436,1987212,3542404,1425664,33554436,3670187,1297899,552771,1110114,746240,14,11,187785,8
4,64,PRL,medium,doitgen,74304235,9,0,5,33554436,17466896,4493108,21660,33554436,4507450,7327,7313,7327,7327,3,3,0,8
4,64,PRL,medium,durbin,1844815,23,0,5,33554436,558661,49,2,33554436,3,71,0,0,0,16,15,0,8
4,64,PRL,medium,fdtd-2d,205704126,9,0,5,33554436,51338701,15469901,5356164,33554436,18743238,2082836,898553,1699121,998713,0,0,383715,8
4,64,PRL,medium,floyd-warshall,1884921847,4,0,5,33554436,375107938,7811895,7685344,33554436,7784544,7712699,7564607,7686547,4910837,2,2,26152,8
4,64,PRL,medium,gemm,127457413,6,0,5,33554436,41652396,675606,7634,33554436,111232,572014,3918,572008,571600,1,1,6,8
4,64,PRL,medium,gemver,5935613,11,0,5,33554436,1684951,237051,12763,33554436,220040,29785,10293,29532,25191,137,29,253,8
4,64,PRL,medium,gesummv,1066511,4,0,5,33554436,477114,23888,10160,33554436,26501,7551,150,7551,7551,30,17,0,8
4,64,PRL,medium,gramschmidt,144281270,14,0,5,33554436,17241796,23102204,5793552,33554436,28485141,410629,385029,357362,330684,2,2,53267,8
4,64,PRL,medium,heat-3d,322407515,14,0,5,33554436,85420000,2968002,739100,33554436,2203067,1504049,729788,1488356,1268496,6,6,15693,8
4,64,PRL,medium,jacobi-1d,18164859,6039,0,5,33554436,2617444,9856,3222,33554436,19019,98,0,0,0,3,2,0,8
4,64,PRL,medium,jacobi-2d,246462710,9,0,5,33554436,72248200,1556601,775280,33554436,824599,1507291,774525,1458808,1080119,98,3,48483,8
4,64,PRL,medium,lu,214449588,9,0,5,33554436,47852917,16226483,10042,33554436,14748317,1488217,10253,983221,944342,2,2,504996,8
4,64,PRL,medium,ludcmp,194877949,15,0,5,33554436,26909714,16318086,86010,33554436,14907666,1496445,10619,999209,958910,48,44,497236,8
4,64,PRL,medium,mvt,3207215,4,0,5,33554436,780124,180676,399,33554436,161412,19667,508,19667,19667,25,25,0,8
4,64,PRL,medium,nussinov,337120268,18,0,5,33554436,44797275,18449978,8341,33554436,16829166,1629171,8720,1205186,1159181,41,38,423985,8
4,64,PRL,medium,seidel-2d,270759711,8,0,5,33554436,63078000,1000001,995025,33554436,1017253,977781,971890,976657,810544,206,107,1124,8
4,64,PRL,medium,symm,77519117,7,0,5,33554436,20506300,8341702,3970376,33554436,11665610,646475,312142,543695,477320,1,1,102780,8
4,64,PRL,medium,syr2k,104825474,6,0,5,33554436,23618778,11143064,528312,33554436,10748368,923014,11295,584804,513942,3,3,338210,8
4,64,PRL,medium,syrk,70025237,4,0,5,33554436,19265679,3928163,294351,33554436,3891924,330594,3138,269964,253628,1,1,60630,8
4,64,PRL,medium,trisolv,804399,4,0,5,33554436,235673,5327,128,33554436,688,4771,23,4771,4771,2,2,0,8
4,64,PRL,medium,trmm,48382473,6,0,5,33554436,6283866,8140135,3727,33554436,7846569,297299,3071,253498,235711,0,0,43801,8
4,64,SHEL,medium,2mm,155021443,8,0,5,33554436,30495159,13736243,8672,33554436,12894936,849987,5195,833172,684929,2,2,16815,8
4,64,SHEL,medium,3mm,229121807,11,0,5,33554436,47020559,21491341,13518,33554436,20194996,1309874,7656,1287374,955247,1,1,22500,8
4,64,SHEL,medium,adi,279224115,14,0,5,33554436,45461609,33145103,16440177,33554436,47067243,2518051,1696686,1778104,1310568,105,105,739947,8
4,64,SHEL,medium,correlation,84441091,17,0,5,33554436,8441704,14611503,35855,33554436,13693478,953897,35065,477352,60649,24,23,476545,8
4,64,SHEL,medium,covariance,84246181,12,0,5,33554436,8351912,14604930,34641,33554436,13664833,974750,35027,459222,62450,4,3,515528,8
4,64,SHEL,medium,deriche,29070094,18,0,5,33554436,1987214,3542406,1425666,33554436,3794733,1173357,457913,1161360,856246,18,15,11997,8
4,64,SHEL,medium,fdtd-2d,205772724,15,0,5,33554436,51389411,15484001,5356266,33554436,18810693,2029589,904458,1958917,1131863,6,6,70672,8
4,64,SHEL,medium,gemver,5935258,10,0,5,33554436,1684951,237051,12763,33554436,219383,30441,10446,28866,20872,34,29,1575,8
4,64,SHEL,medium,heat-3d,322399505,16,0,5,33554436,84846501,2952601,729800,33554436,2191703,1490714,729018,1490468,1479844,10,10,246,8
4,64,SHEL,medium,jacobi-2d,246464909,10,0,5,33554436,72248200,1556601,775280,33554436,862307,1469584,772288,1463131,972474,0,0,6453,8
4,64,SHEL,medium,lu,214459195,10,0,5,33554436,47852917,16226483,10042,33554436,14717926,1518609,10259,929452,891100,3,3,589157,8
