../benchmarks/C-SHEL_large/ludcmp/program,24070469579,16,0,115943282432,4,2802655653,2544695343,586545,2478203491,1294428771,5,3,66491852,8
../benchmarks/C-SHEL_large/adi/program,35380626007,16,0,88291379715,4,8650670587,1314362422,655162819,1274963988,725550843,506,2,39398434,8
../benchmarks/C-SHEL_large/covariance/program,11137603453,10,0,79471688678,4,1114372839,1922711363,942763,1913370788,1114919544,1,1,9340575,8
../benchmarks/C-SHEL_large/fdtd-2d/program,25785723522,15,0,35221529283,4,8129964949,262339060,112448362,262339060,262339060,1006,439,0,8
../benchmarks/C-SHEL_large/heat-3d/program,47844003507,14,0,62834026587,4,12730331754,413983748,104597772,407658823,238770732,501,500,6324925,8
../benchmarks/C-SHEL_large/jacobi-2d/program,33707774511,8,0,43363643576,4,9842371956,266452045,105496562,259571434,99515680,0,0,6880611,8
../benchmarks/C-SHEL_large/deriche/program,743391638,19,0,2412839021,4,101109814,40447966,19906041,40388187,26904810,18,11,59779,8
../benchmarks/C-SHEL_large/mvt/program,80036038,7,0,234195817,4,19755311,4248689,377,4248689,2025966,0,0,0,8
../benchmarks/C-SHEL_large/3mm/program,27025912568,12,0,119247281647,4,5530018108,2572571892,356585,2547158877,1273852649,0,0,25413015,8
../benchmarks/C-SHEL_large/gemver/program,148076065,11,0,320044084,4,43238148,4771854,250726,4742281,321310,2,2,29573,8
../benchmarks/PRL_large/2mm/program,17369768029,8,0,74539732951,4,3369713235,1600926767,171343,1592237944,1141392554,1,1,8688823,8
../benchmarks/PRL_large/3mm/program,27025912536,11,0,121939513726,4,5453751505,2648838495,220915,2641120376,2237604545,0,0,7718119,8
../benchmarks/PRL_large/adi/program,35380609020,16,0,88945851350,4,8640297492,1324734019,656712374,1246552124,1221371794,8,2,78181895,8
../benchmarks/PRL_large/atax/program,83825153,7,0,111568215,4,27165480,766620,195004,661133,539483,0,0,105487,8
../benchmarks/PRL_large/bicg/program,67859503,8,0,90767756,4,31429128,494872,245067,494554,158307,0,0,318,8
../benchmarks/PRL_large/cholesky/program,13357330430,9,0,16383700148,4,3919631032,84369968,126372,84317378,58129401,1,0,52590,8
../benchmarks/PRL_large/correlation/program,11142898019,18,0,79453380185,4,1117802565,1921923442,920549,1915409444,1442355505,7,5,6513998,8
../benchmarks/PRL_large/covariance/program,11137603420,10,0,79425307133,4,1115805149,1921279053,906826,1916471090,1597660904,1,1,4807963,8
../benchmarks/PRL_large/deriche/program,743391568,19,0,2422438069,4,100760861,40796915,19906551,40442474,23362003,14,9,354441,8
../benchmarks/PRL_large/doitgen/program,5440029634,9,0,12113749269,4,1435251682,187628322,581334,166501781,46121732,3,1,21126541,8
../benchmarks/PRL_large/fdtd-2d/program,25784100036,10,0,35211216465,4,8129377731,262324274,112462487,262316105,188139922,3,0,8169,8
../benchmarks/PRL_large/floyd-warshall/program,330718532617,4,0,403572266656,4,65418676753,1813121847,1368038688,1764342104,667081431,0,0,48779743,8
../benchmarks/PRL_large/gemm/program,15858407017,5,0,18831310174,4,5199548284,82651718,76775,82632334,82398047,1,1,19384,8
../benchmarks/PRL_large/gesummv/program,28750814,5,0,38099851,4,13313745,211457,250,211457,211457,0,0,0,8
../benchmarks/PRL_large/gramschmidt/program,18006879594,12,0,130895975588,4,2264837987,2775762013,721304338,2687519512,2029594280,0,0,88242501,8
../benchmarks/PRL_large/heat-3d/program,47844163516,13,0,63023983982,4,12754079948,418260054,104611291,406765787,212554376,1,0,11494267,8
../benchmarks/PRL_large/jacobi-2d/program,33707763511,8,0,44716818523,4,9804509530,304314471,105814836,258905036,153269587,0,0,45409435,8
../benchmarks/PRL_large/lu/program,26694646391,9,0,121319934389,4,5392494420,2609502580,371604,2593576226,2162304476,0,0,15926354,8
../benchmarks/PRL_large/ludcmp/program,24070411566,13,0,118224914769,4,2737464013,2609874987,339845,2594102020,2163991442,5,3,15772967,8
../benchmarks/PRL_large/mvt/program,80036018,5,0,236710897,4,19679773,4324227,377,4324227,4074124,0,0,0,8
../benchmarks/PRL_large/nussinov/program,41758122839,17,0,136773508567,4,5253801775,2577434478,331826,2559779865,1783962411,1,0,17654613,8
../benchmarks/PRL_large/seidel-2d/program,33969998515,10,0,45016555806,4,7751419429,250570572,124881948,249685985,62541406,0,0,884587,8
../benchmarks/PRL_large/symm/program,9617034803,7,0,56111810950,4,2455367025,1145832977,547982987,1144610705,1027084534,1,0,1222272,8
../benchmarks/PRL_large/syr2k/program,12988574597,6,0,63988717963,4,2924313957,1400727245,736724,1399456783,1257036698,1,0,1270462,8
../benchmarks/PRL_large/syrk/program,8662573400,5,0,33078668361,4,2202466122,681375080,491532,680567337,603771678,1,0,807743,8
../benchmarks/PRL_large/trmm/program,6008631599,6,0,45742126125,4,696808193,1103791808,87384,1102215115,1010967257,0,0,1576693,8
../benchmarks/SHEL_large/2mm/program,17369768052,7,0,73388892630,4,3403236762,1567403240,217256,1552707060,606587492,1,1,14696180,8
../benchmarks/SHEL_large/3mm/program,27025912568,12,0,119133756896,4,5532919302,2569670698,312875,2549939774,991167459,0,0,19730924,8
../benchmarks/SHEL_large/adi/program,35380626007,16,0,88433714818,4,8648619842,1316413167,656620746,1247028577,947758636,506,2,69384590,8
../benchmarks/SHEL_large/mvt/program,80036038,7,0,234195817,4,19755311,4248689,377,4248689,2025966,0,0,0,8
../benchmarks/SHEL_large/deriche/program,743391638,19,0,2412839021,4,101109814,40447966,19906041,40388187,26904810,18,11,59779,8
../benchmarks/SHEL_large/correlation/program,11142898064,17,0,79481977360,4,1117061791,1922664216,941634,1913467607,1117861129,7,5,9196609,8
../benchmarks/SHEL_large/covariance/program,11137603453,10,0,79474066917,4,1114381388,1922702814,942576,1913376942,1115231744,1,1,9325872,8
../benchmarks/SHEL_large/fdtd-2d/program,25785723522,15,0,35222956943,4,8129971817,262332192,112451269,262332192,262332192,1006,500,0,8
../benchmarks/SHEL_large/gemver/program,148076065,11,0,319710897,4,43246619,4763383,250606,4749803,320592,2,2,13580,8
../benchmarks/SHEL_large/heat-3d/program,47844003507,14,0,62647039078,4,12735562490,408753012,104562050,406798023,298239156,501,500,1954989,8
../benchmarks/SHEL_large/jacobi-2d/program,33707774511,8,0,43374474703,4,9842152252,266671749,105500628,258938297,90047169,0,0,7733452,8
../benchmarks/SHEL_large/lu/program,26694692404,13,0,118888834339,4,5458548834,2543448166,836799,2467166068,1238740730,0,0,76282098,8
../benchmarks/SHEL_large/ludcmp/program,24070469579,16,0,115936766066,4,2803824767,2543526229,626956,2467798459,1233141773,5,3,75727770,8
../benchmarks/CARL_large/2mm/program,0,0,0,0,0,0,1543776284,0,0,0,0,0,0,8
../benchmarks/CARL_large/3mm/program,0,0,0,0,0,0,2525121055,0,0,0,0,0,0,8
../benchmarks/CARL_large/adi/program,0,0,0,0,0,0,1257305250,0,0,0,0,0,0,8
../benchmarks/CARL_large/correlation/program,0,0,0,0,0,0,1918935172,0,0,0,0,0,0,8
../benchmarks/CARL_large/covariance/program,0,0,0,0,0,0,1918444821,0,0,0,0,0,0,8
../benchmarks/CARL_large/deriche/program,0,0,0,0,0,0,39747098,0,0,0,0,0,0,8
../benchmarks/CARL_large/fdtd-2d/program,0,0,0,0,0,0,265216706,0,0,0,0,0,0,8
../benchmarks/CARL_large/gemver/program,0,0,0,0,0,0,4578756,0,0,0,0,0,0,8
../benchmarks/CARL_large/heat-3d/program,0,0,0,0,0,0,407804582,0,0,0,0,0,0,8
../benchmarks/CARL_large/jacobi-2d/program,0,0,0,0,0,0,261851386,0,0,0,0,0,0,8
../benchmarks/CARL_large/lu/program,0,0,0,0,0,0,2527386255,0,0,0,0,0,0,8
../benchmarks/CARL_large/ludcmp/program,0,0,0,0,0,0,2514894467,0,0,0,0,0,0,8
../benchmarks/CARL_large/mvt/program,0,0,0,0,0,0,4288872,0,0,0,0,0,0,8
