effbffff,ffffffbf,bf2ffffb,fcfaafd0,fcf6dbbf,00329aa7,00000000,40000000,00000000,20000000,bc802c1c,e0983a20,05610321,804061a6,83140000,fb531501,febfb7ff,			fffffeef,bb0f7ffa,fcfaafd0,7cf6dbbf,00329aa7,00000000,00000000,00000000,00000000,bc800c1c,e0983a20,05600321,804061a6,83140000,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003fff,00000000,00000000,00000000
effbffff,fffffeff,bf6ffffb,fcfaafd0,fcf6dbbf,00329aa7,00000000,40000000,00000000,20000000,bc802c1c,e0983a20,05610321,804061a6,83140000,fb531501,febff7ff,			fffffeef,bb4f7ffa,bceaafd0,5cf6dbbf,00329aa7,00000000,00000000,00000000,00000000,bc800c1c,e0983a20,05600321,804061a6,83140000,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000403f,00000000,00000000,00000000
effbffff,fffffeff,bb6f7ffb,fcfeafd2,fcf6dbbf,00b29aa7,00000000,40000000,00000000,20000000,bc802c1c,e0983a20,05600321,804061a6,83140000,fb531501,ff9ff7ff,			fffffeef,bb4f7ffa,bceeafd2,7cf6dbbf,00b29aa7,00000000,00000000,00000000,00000000,bc800c1c,e0982a20,05600301,804061a6,83140000,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000407f,00000000,00000000,00000000
effbffff,ffffffff,bbef7ffe,fcfeafd2,7cf7dbbf,00b29aa7,00000000,40000000,00000000,00000000,bc802c1c,e0983a20,05600321,804061a6,83140000,fb531501,ff9ff7ff,			fffffeef,3bcf7fee,bcceafd2,7cf7d9bf,00b29aa7,00000000,00000000,00000000,00000000,bc800c1c,e0982820,04600301,804061a6,83140000,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000040bf,00000000,00000000,00000000
effbffff,ffffffff,bfff7ffe,beeeafd2,7cf7dbbf,00929aa7,00000000,40000000,00000000,00000000,bc800c1c,e0983a20,05640321,804061a6,83140010,fb531501,ff9ff7ff,			fffffeef,33df7fee,beeeafd2,7cf7d9bb,00b21aa7,00000000,00000000,00000000,00000000,b4800c1c,e0982820,04640101,804061a6,83140010,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000040ff,00000000,00000000,00000000
effbffff,ffffffff,ffdfffff,beeeafd3,7cf7dbbf,00b29aa7,00000000,00000000,00000000,00000000,bc800c1c,e0983a20,05640321,804061a6,83140010,fb531501,bf9ff7fe,			fffffecf,73dfffef,beeeafd3,7cf7d9bb,00b21aa7,00000000,00000000,00000000,00000000,b4800c1c,e0980820,04640101,804061a6,83140010,			fb521501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000413f,00000000,00000000,00000000
effbffff,fffffeef,7fdfffef,beeeafd3,7cf3d9bf,00b29aa7,00000000,00000000,00000000,00000000,bc800c1c,e0982820,04650301,804061a6,83140010,fb531501,3fbff7fe,			fffffeef,73dfffef,beeeafd3,7ce7d9bb,00b21aa7,00000000,00000000,00000000,00000000,b4800c1c,e0980820,04650101,804061a6,83140010,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000417f,00000000,00000000,00000000
effbffff,ffffffff,77dfffff,beeeafd3,fcf7d9bb,00b21aa7,00000000,00000000,00000000,20000000,b4800c1c,e0982820,04650301,804061a6,83140010,fb531501,3ffffffe,			fffffeff,73dfffff,beeeafd3,7ce7d9bb,00b21aa6,00000000,00000000,00000000,20000000,b4800c1c,e0980820,04650101,804061a6,83140010,			fb521501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000041bf,00000000,00000000,00000000
effbffff,ffffffff,77dfffff,beeeafd3,fcf7d9bb,00b21aa7,00000000,00000000,00000000,20000000,b4802c1c,e0980820,04650101,804060a6,83140010,fb531501,3ffffffe,			fefffeff,73dfffff,beeeafd3,7ce7d9bb,00b21aa6,00000000,00000000,00000000,20000000,b4802c1c,e0980820,04650101,804061a6,83140010,			fb521501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000041ff,00000000,00000000,00000000
effbffff,ffffffff,77dfffff,fefeafd3,fce7d9bf,00b21aa7,00000000,00000000,00000000,20000000,b4802c1c,e0980820,04650101,804061a6,83140010,fb531501,3fffbffe,			fefffeff,73dfbfff,febeafd3,7ce7d9bf,00b21aa6,00000000,00000000,00000000,20000000,b4802c1c,e0980820,04650101,804041a6,03140010,			fb521501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000423f,00000000,00000000,00000000
effbffff,ffffffff,7fffffff,fefeafd3,fce7d9bf,00b21aa7,00000000,00000000,00000040,20000000,b4802c1c,e0981820,04650121,804061a4,83140010,fb521501,7fffbdfe,			befffcff,7bdfffff,fe9eafd3,7ca7d9bf,00b21aa6,00000000,00000000,00000000,20000000,b4802c1c,e0981820,04650121,804041a6,03140010,			fb521501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000427f,00000000,00000000,00000000
effbffff,feffffff,ffffffff,fefeafd7,7ce7dbbf,00b29aa6,00000000,00000000,00000040,20000000,b4802c1c,e0981a20,04650121,804061a6,83140010,fb521501,7dffbdfe,			befffeff,fbdfffff,fe9eafd7,7ca6dbbf,00b29aa6,00000000,00000000,00000000,20000000,b4802c1c,e0981a20,05450121,804001a6,03140010,			fb521501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000042bf,00000000,00000000,00000000
effbffff,fefffeff,ffffffff,fefeafd7,7cf7dbbf,00b29aa6,00000000,00000000,00000040,20000000,bc802c1c,e0983a20,05650321,804041a6,03140010,fb531501,7dffbdfe,			beffeef7,fbdfffff,fe9eafd7,7cb6dbbf,00929aa6,00000000,00000000,00000000,20000000,bc802c1c,e0983a20,05450321,804001a6,03140010,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000042ff,00000000,00000000,00000000
effbffff,befffeff,bfffffff,fe9eafd7,7cf7dbbf,00b29aa6,00000000,00000000,00000040,20000000,bc802c1c,e0983a20,05650321,804041a6,03140010,fb531501,7dfbfdff,			beffeef7,fbdfffbf,fa9eafc7,7cb6dbbf,00929aa6,00000000,00000000,00000000,20000000,bc802c1c,e0983a20,05450321,804001a6,03140010,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000433f,00000000,00000000,00000000
effbffff,beffffff,fbffffff,fe9eafd7,7cb7dbbf,00b29aa6,00000000,00000000,00000040,20000000,bc802c1c,e0983a20,05650321,804041a6,03140010,fb531501,7dfbedff,			beffeef7,fbdffdbf,fa9e8fc7,7cb6dbbf,00929aa6,00000000,00000000,00000000,20000000,bc802c1c,e0983a20,05450321,804001a6,03140010,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000437f,00000000,00000000,00000000
effbffff,bfffefff,fbffffff,fe9eafd7,fcb6dbbf,00929aa7,00000000,00000000,00000040,20000000,bc802c1c,e0983a20,05450321,804001a6,03140010,fb531501,7ffbe5ff,			bff7e6e7,fbdffdbd,fa9eafc7,fcb6dbbf,00929aa7,00000000,00000000,00000000,00000000,bc802c1c,e0983a20,05450321,804001a6,03140010,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000043bf,00000000,00000000,00000000
effbffff,bfffeff7,fbffffff,fe9eafc7,fcb6dbbf,00929aa7,00000000,00000000,00000040,20000000,bc802c1c,e0903a20,05450321,804021a6,03140010,fb531501,7ffbe5ff,			bff7e6e7,fbdffdbd,fa9eafc7,fcb6dbbf,00929aa7,00000000,00000000,00000000,00000000,bc802c1c,e0983a20,05450321,804021a6,03140010,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000043ff,00000000,00000000,00000000
effbffff,bfffeff7,bbffffbf,fafeafc7,fcb6dbbf,00929aa7,00000000,00000000,00000000,20000000,bc802c1c,e0983a20,05450321,804021a6,83140010,fb531501,ffffe7ff,			bff7e6e7,fb9ffdbd,bafeafc7,fcb6dbbf,00929aa7,00000000,00000000,00000000,00000000,bc802c1c,e0983a20,05450321,804021a6,83140010,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000443f,00000000,00000000,00000000
effbffff,fff7e77f,fffffdbd,fafeafc7,fcf6dbbf,00929aa7,00000000,00000000,00000400,00000000,bc802c1c,e0983a20,05450321,804021a6,83140010,fb531501,ffffc7ff,			fff7e6e7,f39ffc3d,bafeafc7,fcf6dbbf,00129aa7,00000000,00000000,00000000,00000000,bc802c1c,e0983a20,05450321,804021a6,83140010,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000447f,00000000,00000000,00000000
effbffff,fff7e7ff,fffffdbd,fafeafc7,dcf6dbbf,00929aa7,00000000,00000000,00000400,00000000,bc802c1c,e0983a20,05450321,804021a6,83140010,f3531501,ffffc7ff,			fff7e6e7,f39efcbd,bafeafc7,fcf6dbbf,00129aa7,00000000,00000000,00000000,00000000,bc802c1c,e0983820,05450321,804021a6,83140010,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000044bf,00000000,00000000,00000000
effbffff,fff7e6ff,ff9ffdbd,bafeafc7,fcf7dbbf,00b29aa7,00000000,00000000,00000400,00000000,b4802c1c,e0983a20,05610321,804061a6,83140010,fb531501,ffffc7ff,			fff7e6e7,f39efcbd,bafeafc7,fcf7dbb7,003292a7,00000000,00000000,00000000,00000000,bc802c1c,e0983820,05650321,804061a6,83140010,			fb531500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000044ff,00000000,00000000,00000000
effbffff,fff7f6f7,ff9ffcbd,bafeafc6,fcf7dbbf,00329aa7,00000000,00000000,00000400,00000000,bc802c1c,e0983a20,05650321,804061a6,83140010,fb531501,ffffe7ff,			fff7f6e7,f39efcbd,bafeafc7,fcf7dbb7,003292a7,00000000,00000000,00000000,00000000,bc802c1c,e0983820,05650321,804061a2,83140010,			fb521500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000453f,00000000,00000000,00000000
effbffff,fff7f7ff,f79efcfd,bafeafd7,fcf7dbbe,00329aa7,00000000,00000000,00000400,00000000,bc802c1c,e0983820,05650321,804061a6,83140010,fb531501,ffffe7ff,			fff7f6ef,f39efcfd,2afeafd7,fcf7dbb7,003292a7,00000000,00000000,00000000,00000000,bc802c1c,e0983820,05650321,804061a2,83140010,			db521500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000457f,00000000,00000000,00000000
effbffff,fff7f7ff,f39efced,befeafd7,fcf7dbbf,003292a7,00000000,00000000,00000400,00000000,bc802c1c,e0983820,05650321,804061a6,83140010,fb531500,ffffe7be,			ffe7f6ed,d39efcfd,2efeaf57,fcf7dbb7,003292a7,00000000,00000000,00000000,00000000,bc802c1c,e0983800,05650321,804061a2,83140010,			fb521500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000045bf,00000000,00000000,00000000
effbffff,ffffffff,f3bffdff,befeafd7,fcf7dbb7,003292a7,00000000,00000000,00000400,20000000,bc802c1c,e0983820,05650321,804061a6,83140010,fb521500,ffffefbe,			ffeffeed,f39fffff,26feafd7,3cf7dbb7,003292a6,00000000,00000000,00000000,20000000,bc802c1c,e0983800,05650321,804061a2,83140010,			fb521500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000045ff,00000000,00000000,00000000
effbffff,ffffffff,f3bfffff,befeafd7,fcd7dbb3,003292a7,00000000,00000000,00000000,20000000,bc802c1c,e0983820,05650321,804061a2,83140010,db521500,fffdefbe,			ffeffeed,f39fffff,2efeafd7,3cf7dbb7,003292a6,00000000,00000000,00000000,20000000,bc802c1c,e0983800,05650321,804061a2,83140010,			fb521500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000463f,00000000,00000000,00000000
effbffff,fffffffd,f7ffffff,6efeafd7,fcf7dbb7,003292a7,00000000,00000000,00000000,20000000,bc802c1c,e0983800,05650321,804061a2,83140010,fb521500,fffdef3e,			ffcdfded,f39fffff,6efeafd7,3cf7dbb7,003282a6,00000000,00000000,00000000,00000000,9c802c0c,e0983800,05650321,804061a2,83140010,			fb521500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000467f,00000000,00000000,00000000
effbffff,ffeffffd,f7ffffff,6efeafd7,fcf7dbb7,003292a7,00000000,00000000,00000000,20000000,bc802c1c,e0983800,05650321,804061a2,83140010,fb521500,fffdef3f,			ffcdfded,f39fffff,6efeafd5,3cf7cba7,003282a6,00000000,00000000,00000000,20000000,9c802c0c,e0983800,05650321,804061a2,83140010,			fa521500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000046bf,00000000,00000000,00000000
effbffff,fbefffff,ffffffff,6efeafd7,3cf7dbb7,00b292a6,00000000,00000000,00038000,20000000,bc802c1c,e0983a00,05650321,804061a2,83140010,fb521500,fffdff3f,			ffcdfdef,f39fffff,6efeafd7,3cf7c9a7,00b282a6,00000000,00000000,00000000,20000000,9c802c0c,e0983800,04650301,804061a2,83140010,			fa521500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000046ff,00000000,00000000,00000000
effbffff,ffcdffff,ffffffff,6efeafd7,3cf7dbbf,00b08aa6,00000000,00000000,00038000,20000000,bc802c1c,e0983a00,05650321,804061a2,83140010,fb521501,fffdff3f,			ffcdfdee,f38fff7f,6efeafd7,3c77c9af,00b282a6,00000000,00000000,00000000,20000000,9c802c0c,e0983800,04650301,804061a2,83140010,			fa521500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000473f,00000000,00000000,00000000
effbffff,ffcdfdff,ffdfffff,6efeafc7,3cf7cbaf,00b28aa6,00000000,00000000,00038000,20000000,9c802c0c,e0983a00,05650321,804061a6,83140010,fb531501,fffddf3f,			ffcdfdee,f38fffff,6efeafd7,3c77c1af,00b282a6,00000000,00000000,00000000,20000000,9c802c0c,e0981800,04650301,804061a6,83040010,			7a531500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000477f,00000000,00000000,00000000
effbffff,ffcdfdef,f39fffff,fefeafd6,3cf7cbaf,00b28aa6,00000000,00000000,00038000,20000000,9c802c0c,e0983800,05650301,804061a6,83140010,fa531501,fffddfbf,			ffcdfdee,f38fffff,eefeafd7,3c77c1af,00b282a6,00000000,00000000,00000000,20000000,9c802c0c,e0981800,04650301,804061a6,83040010,			fa531500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000047bf,00000000,00000000,00000000
effbffff,f7cfffff,f38fffff,fefeafd7,3c77c9af,00b282a6,00000000,00000000,00038000,20000000,9c802c0c,e0983820,04650301,804061a6,83140010,fa531500,fff7dfbf,			dfcfffee,f38fffff,eefeaf57,3c77c1af,00b282a6,00000000,00000000,00000000,20000000,9c802c08,e0981820,04650301,804061a6,83040010,			fa531500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000047ff,00000000,00000000,00000000
effbffff,ffdffffe,f38fffff,fefeafd3,3c77c1af,00b282a6,00000000,00000000,00038000,20000000,9c802c0c,e0983820,04650301,804061a6,83040010,fa531500,ffb7dfbf,			dfdfff6e,f38fffff,eefeaf57,3c77c1af,00b282a6,00000000,00000000,00000000,20000000,9c802c0c,c0981820,04650301,804061a6,83040010,			fa531500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000483f,00000000,00000000,00000000
effbffff,ffdbfffe,f38fffff,fefeafd7,fc77c1af,00b28287,00000000,00000000,00030000,20000000,9c802c0c,e0981820,04650301,804061a6,83040010,fa531500,ffb7ffbf,			dfdfff6e,f18fffff,eefeaf57,fc77c1af,00b282a5,00000000,00000000,00000000,00000000,9c802c0c,e0981020,04650301,804061a6,83040010,			fa531500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000487f,00000000,00000000,00000000
effbffff,dfffffff,f39fffff,eefeaf57,fc73c1af,00b292a7,00000000,00000000,00030000,20000000,9c802c0c,e0981820,04650301,804061a6,83040010,fb531500,ffb7ffbf,			dfffff6f,f19fdfff,eefe2f57,fc77c1af,00b292a5,00000000,00000000,00000000,00000000,9c802c0c,e0981020,04650301,804061a6,83040010,			fa531500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000048bf,00000000,00000000,00000000
effbffff,dfffff7f,f39fffff,eefeaf57,ec77d1bf,00b292a7,00000000,00000000,00010000,20000000,bc802c1c,e0981820,04650301,804061a6,83040010,fb531500,ffbfffbf,			dbffff6f,e19fdfff,eefe2f57,fc77d1bf,00b290a5,00000000,00000000,00000000,00000000,bc802c0c,e0981020,04650301,804061a6,83040010,			ba530500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000048ff,00000000,00000000,00000000
effbffff,dfffff7f,fb9fffff,eefeaf57,fc77d1bf,00b292a5,00000000,00000000,000d0000,00000000,bc802c1c,e0981220,04650321,804061a6,83040010,fb531500,ffbfffbf,			dbffff6f,e99fcfff,eefe2f57,fc77d1bf,00b292a5,00000000,00000000,00000000,00000000,bc802c1c,e0981220,04650321,804061a6,83040010,			7a530500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000493f,00000000,00000000,00000000
effbffff,dfffff7f,f99fdfff,eefe2f57,fcf7d3bf,00b29aa5,00000000,00000000,000d0000,00000000,bc802c1c,e0981220,05650321,804061a6,83040010,fa531501,ffbfffb7,			dbffff7f,699fcfff,eeee2f57,ec76d3bf,00b29aa5,00000000,00000000,00000000,00000000,bc802c1c,e0981220,05450321,804061a6,83040010,			7a530500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0000497f,00000000,00000000,00000000
effbffff,dbffffff,e99fdfff,eefe2d57,fcf7dbbf,00b29aa5,00000000,00000000,000d0000,00000000,bc802c1c,e0981220,05650321,804061a6,83140010,fa531501,ffbfffb7,			dbffffff,699fcfff,eeee2f57,fc76dbbf,00b29aa5,00000000,00000000,00000000,00000000,b4802c1c,e0981220,05450321,804061a6,83140010,			7a530500,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000049bf,00000000,00000000,00000000
effbffff,dfffffff,e99fcfff,fefe2f57,fcf7dbbf,00b29aa5,00000000,00000000,000c0000,00000000,bc802c1c,e0983220,05650321,804061a6,83140010,fa530501,ffbfffb7,			dfffffff,699fcfbf,feee2f56,f476dbbf,00b29aa5,00000000,00000000,00000000,00000000,b4802c1c,e0983220,05450321,804061a6,83140010,			7a530100,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000049ff,00000000,00000000,00000000
effbffff,ffffffff,699fcfff,feee2fd7,fc76dbb7,00b29aa5,00000000,00000000,000c0000,00000000,bc802c1c,e0983220,05450321,804061a6,83140010,7a530500,f7ffbfff,			dfffffff,699fcfbf,feee0fd6,f476dbbf,00b29aa5,00000000,00000000,00000000,00000000,b480281c,e0983220,05450321,804061a6,83140010,			7a530100,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004a3f,00000000,00000000,00000000
effbffff,ffffffff,699fffff,feee2fd7,fc76dbbf,00b29aa5,00000000,00000000,00040000,20000000,b4802c1c,e0983220,05450321,804061a6,83140010,7a530500,f7ffffff,			dfffffff,699f7fbf,feee0fd6,f476dbbf,00b29aa5,00000000,00000000,00000000,00000000,b480281c,e0983220,05450321,804061a6,83140010,			7a530100,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004a7f,00000000,00000000,00000000
effbffff,ffffffff,6fffffff,feeeafd6,f476dbbf,00b29aa7,00000000,00000000,00060000,20000000,b4802c1c,e0983a20,05450321,804061a6,83140010,7a530100,f7ffffff,			dfffffff,6fdf7fb7,feee8fd6,f476dbbf,00b29aa7,00000000,00000000,00000000,00000000,b480281c,e0983a20,05450321,804061a6,83140010,			7a530100,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004abf,00000000,00000000,00000000
effbffff,ffffffff,6fffffbf,feee8fd6,f476dbbf,00b29aa7,00000000,00000000,00060000,20000000,b480281c,e0983a20,05450321,804061a6,83140010,7b530100,f7fbffff,			dfffffff,6fdf7fbf,feee8fd6,f476dbbf,00b29aa7,00000000,00000000,00000000,00000000,b480081c,e0983a20,05450321,804061a6,03140010,			73530100,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004aff,00000000,00000000,00000000
effbffff,ffffffff,7fffffbf,fefe8fd6,f476dbbf,00b29aa7,00000000,00000000,000e0000,20000000,b480281c,e0983a20,05450321,804061a6,83140010,7b530100,f7f3ffff,			dfffffff,6fdf3fbf,fede8fd6,f472dbbf,00b29aa7,00000000,00000000,00000000,00000000,b480081c,e0983a20,05450321,804061a6,03140010,			73530100,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004b3f,00000000,00000000,00000000
effbffff,ffffffff,7fffffff,fefe8fd6,f476dbbf,00b29aa7,00000000,00000000,060e0000,00000000,b480281c,e0983a20,05450321,804061a6,83140010,7b531100,f7f7ffff,			dfffffff,6fdf3f3f,fede8fd6,f474dbbf,00329a07,00000000,00000000,00000000,00000000,b400081c,e0983a20,05450321,804061a6,03140010,			73531100,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004b7f,00000000,00000000,00000000
effbffff,dfffffff,ffffffff,fefe8fd7,f4f7dbbf,00b29aa7,00000000,00000000,060e0000,00000000,b480081c,e0983a20,05650321,804061a6,83140010,f3531101,f7f7ffff,			dfffffff,efdf3f3f,fede8fd7,f4f55bbf,00229a07,00000000,00000000,00000000,00000000,b400081c,e0983a20,05650321,804061a6,03140010,			f3531101,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004bbf,00000000,00000000,00000000
fff7ffff,dfffffff,ffffbfff,fede8fd7,f4f7dbbf,00b29aa7,00000000,00000000,060a0000,00000000,bc80081c,e0983a20,05650321,804061a6,03140010,f3531101,f7f7ffff,			dfffffef,efdf3f3f,fcde8fd7,f4f55bbf,00229a07,00000000,00000000,00000000,00000000,bc000818,e0983a20,05650321,804061a6,03140000,			f3531101,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004bff,00000000,00000000,00000000
fff7ffff,dfffffff,efdfbf7f,fede8fd7,fcf7dbbf,00b29a07,00000000,00000000,06000000,00000000,bc00081c,e0983a20,05650321,804061a6,03140010,f3531501,f7ffffff,			dfffffef,efdd3f3f,fcde8fd7,fcf51bbf,00229a07,00000000,00000000,00000000,00000000,bc000818,e0983a20,05650321,804061a6,03140000,			f3531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004c3f,00000000,00000000,00000000
fff7ffff,ffffffff,efdfbfff,fede8fd7,fcf55bbf,00229a07,00000000,00000000,06000000,00000000,bc00081c,e0983a20,05650321,804061a6,03140010,f3531501,f7ffffff,			ff7fffef,efdd3fbf,fcde8fc7,fcf51bbf,00229a07,00000000,00000000,00000000,00000000,bc000818,e0983a20,05650321,804061a6,03140000,			f3531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004c7f,00000000,00000000,00000000
fff7ffff,ffffffff,efdfbfff,fcdeafd7,fcf55bbf,00229a07,00000000,00000000,06000000,00000000,bc000c1c,e0983a20,05650321,804061a6,03140000,f3531501,f7fdffff,			ff7fffff,efdd3fbf,f0deafc7,fcf51bbf,00229a07,00000000,00000000,00000000,00000000,bc000c18,c0983a20,05650321,804061a6,03140000,			f3531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004cbf,00000000,00000000,00000000
fff7ffff,fbffffff,efdf3fff,fcdeafd7,fcf55bbf,00229a27,00000000,00000000,06000000,20000000,bc000c18,e0983a20,05650321,804061a6,03140000,f3531501,f7ffffff,			ff77fff7,efdd3fbf,f0deafc7,7cf51bbf,00229a27,00000000,00000000,00000000,20000000,bc000c18,c0983a20,05650321,804061a6,03140000,			f3531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004cff,00000000,00000000,00000000
fff7ffff,ff7fffff,efdd3fff,fcdeafc7,fcf51bbf,00229aa7,00000000,00000000,02000000,20000000,bc002c18,e0983a20,05650321,804061a6,03140000,fb531501,f7fff3ff,			fd77fff6,efdc3fbf,f0dcafc7,3cf51bbf,00228aa7,00000000,00000000,00000000,20000000,bc002c18,c0983a20,05650321,800061a6,03140000,			fb531501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004d3f,00000000,00000000,00000000
